"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","SF","rb","9","WAS","23.7","8800","0","0","0","0","0","0","21.5328","94.6351","0.8992","4.4707","3.6123","28.5288","0.1743","0.1418","0.0709","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Derrick Henry","TEN","rb","6","HST","23.2","8600","0","0","0","0","0","0","23.4439","101.2537","1.1301","2.7701","2.3174","18.1892","0.1083","0.2191","0.1095","0.0284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Dalvin Cook","MIN","rb","7","NYG","21.4","7200","0","0","0","0","0","0","19.0555","88.4699","0.8004","3.9049","3.3544","23.5999","0.1515","0.2522","0.1261","0.0335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Tyreek Hill","MIA","wr","11","GB","22.2","9100","0","0","0","0","0","0","0.7843","3.7244","0.0475","10.1391","7.064","93.3808","0.6524","0.0667","0.0333","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Justin Jefferson","MIN","wr","7","NYG","22.2","9300","0","0","0","0","0","0","0.3041","1.8084","0.015","9.2909","6.5493","98.6611","0.6758","0.0524","0.0262","0.0189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Alvin Kamara","NO","rb","14","@CLV","18.4","6800","0","0","0","0","0","0","15.2835","67.0782","0.5411","4.7769","3.8871","30.3924","0.1582","0.1388","0.0694","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Stefon Diggs","BUF","wr","7","@CHI","21.4","8500","0","0","0","0","0","0","0.0982","0.4678","0.0035","9.5642","6.821","85.5963","0.8101","0.0392","0.0196","0.0213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","James Conner","ARZ","rb","13","TB","18","6800","0","0","0","0","0","0","18.6529","71.9576","0.717","3.7553","3.1443","21.5075","0.1071","0.2699","0.1349","0.0174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Josh Allen","BUF","qb","7","@CHI","28.4","8500","24.711","36.9645","283.7991","2.6172","0.8377","1.7458","6.7053","38.2866","0.3845","0","0","0","0","0.5687","0.2843","0.0813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Travis Kelce","KC","te","8","SEA","19.2","8000","0","0","0","0","0","0","0.1463","0.6222","0.0107","8.0838","6.0793","77.4581","0.7442","0.056","0.028","0.0224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
