"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Dalvin Cook","MIN","rb","7","@WAS","19.2","7800","0","0","0","0","0","0","20.0576","86.3933","0.6715","3.6581","3.0724","19.5137","0.0877","0.2673","0.1336","0.0329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Derrick Henry","TEN","rb","6","@KC","18.9","8500","0","0","0","0","0","0","20.6649","89.6597","0.806","2.7068","2.1639","14.5516","0.0502","0.1743","0.0871","0.0355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Tyreek Hill","MIA","wr","11","@CHI","23","8500","0","0","0","0","0","0","0.8614","4.1468","0.0455","10.108","7.2167","95.7179","0.7002","0.0774","0.0387","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Austin Ekeler","LAC","rb","8","@ATL","18.6","8800","0","0","0","0","0","0","13.5517","55.9583","0.4797","5.68","4.8032","34.0241","0.2625","0.1932","0.0966","0.0448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Rhamondre Stevenson","NE","rb","10","IND","17.7","6200","0","0","0","0","0","0","19.2251","83.1181","0.6123","3.034","2.5387","18.0227","0.0791","0.0963","0.0482","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Joe Mixon","CIN","rb","10","CAR","17.6","6500","0","0","0","0","0","0","16.5466","62.7368","0.5421","4.3799","3.7681","26.6377","0.1995","0.0924","0.0462","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Alvin Kamara","NO","rb","14","BLT","17.6","7200","0","0","0","0","0","0","13.9837","58.9982","0.4631","4.9396","4.0993","33.2388","0.1876","0.1017","0.0509","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Cooper Kupp","LA","wr","7","@TB","21.3","8900","0","0","0","0","0","0","0.5055","2.6522","0.0184","9.9905","7.4496","88.524","0.5744","0.0557","0.0278","0.0208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Deon Jackson","IND","rb","14","@NE","16.8","5200","0","0","0","0","0","0","16.4782","66.0043","0.5024","4.1979","3.3537","24.235","0.0965","0.1976","0.0988","0.015","68.3903","0.0607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Kenneth Walker III","SEA","rb","11","@ARZ","16.5","6200","0","0","0","0","0","0","17.6537","82.6169","0.5691","2.4619","2.0662","13.749","0.0692","0.1144","0.0572","0.0178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
