"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","CAR","rb","13","@LA","18.4","8300","0","0","0","0","0","0","13.4768","52.6338","0.2488","7.113","5.7645","44.119","0.1836","0.1128","0.0564","0.0076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Darrell Henderson","LA","rb","7","CAR","18.3","5100","0","0","0","0","0","0","17.1106","70.1343","0.6354","3.837","3.163","25.0001","0.2015","0.064","0.032","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Cooper Kupp","LA","wr","7","CAR","22.8","9700","0","0","0","0","0","0","0.5827","3.0523","0.0304","9.5415","7.4235","89.901","0.7675","0.1077","0.0539","0.0146","18.1661","0.0245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Saquon Barkley","NYG","rb","9","BLT","18.2","7700","0","0","0","0","0","0","15.8582","67.3349","0.4692","5.0742","4.2102","29.8107","0.1542","0.1649","0.0825","0.019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Rhamondre Stevenson","NE","rb","10","@CLV","18.2","6000","0","0","0","0","0","0","18.0923","87.8204","0.6918","2.8789","2.3423","15.3988","0.0541","0.105","0.0525","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Austin Ekeler","LAC","rb","8","DEN","17.9","8100","0","0","0","0","0","0","13.0962","57.0142","0.4339","5.3559","4.5775","33.171","0.2191","0.1729","0.0865","0.0308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Alvin Kamara","NO","rb","14","CIN","17.6","6700","0","0","0","0","0","0","13.4624","58.8153","0.4835","5.0553","4.1402","32.4854","0.1654","0.1102","0.0551","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Justin Jefferson","MIN","wr","7","@MIA","21.4","8900","0","0","0","0","0","0","0.3117","1.8629","0.0134","9.5481","6.4341","95.81","0.6188","0.0641","0.032","0.0231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Dalvin Cook","MIN","rb","7","@MIA","16.5","7500","0","0","0","0","0","0","18.4945","75.9764","0.5355","3.161","2.6794","17.4675","0.0848","0.2579","0.1289","0.0438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Tyreek Hill","MIA","wr","11","MIN","20.8","7500","0","0","0","0","0","0","1.2889","6.1594","0.0859","9.3549","6.4798","84.4498","0.624","0.08","0.04","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
