"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Dalvin Cook","MIN","rb","7","NYJ","20","7200","0","0","0","0","0","0","19.7914","86.9943","0.7394","3.7034","3.1358","20.1798","0.1113","0.2443","0.1222","0.0295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Derrick Henry","TEN","rb","6","@PHI","19.2","8100","0","0","0","0","0","0","22.243","90.45","0.7226","3.0041","2.4696","17.9137","0.071","0.1831","0.0915","0.0316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Nick Chubb","CLV","rb","9","@HST","19.1","8000","0","0","0","0","0","0","18.7449","92.1399","0.8695","2.1216","1.755","12.5441","0.0698","0.0981","0.049","0.0218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Rhamondre Stevenson","NE","rb","10","BUF","18.8","0","0","0","0","0","0","0","18.6268","82.5033","0.5739","3.9337","3.2822","23.2294","0.1001","0.0896","0.0448","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Josh Jacobs","LV","rb","6","LAC","18.4","7900","0","0","0","0","0","0","18.2844","83.5695","0.7211","2.9419","2.4692","18.2616","0.0861","0.1082","0.0541","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Tyreek Hill","MIA","wr","11","@SF","22.5","8800","0","0","0","0","0","0","0.796","3.8411","0.0413","10.1753","7.1755","94.6949","0.6549","0.0729","0.0365","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Jonathan Taylor","IND","rb","14","@DAL","17.5","7700","0","0","0","0","0","0","17.7917","80.4675","0.5582","3.57","3.0025","18.454","0.0778","0.1921","0.096","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Saquon Barkley","NYG","rb","9","WAS","17.4","8200","0","0","0","0","0","0","16.2029","66.447","0.5116","4.7288","3.8672","25.4214","0.1182","0.1303","0.0652","0.0159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Aaron Jones","GB","rb","14","@CHI","16.6","6900","0","0","0","0","0","0","14.4768","70.6301","0.5483","3.3233","2.7503","20.613","0.1388","0.1786","0.0893","0.0166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Austin Ekeler","LAC","rb","8","@LV","16.5","8500","0","0","0","0","0","0","12.855","51.1505","0.377","5.2406","4.4248","31.1566","0.2214","0.1932","0.0966","0.0368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Davante Adams","LV","wr","6","LAC","20.5","8700","0","0","0","0","0","0","0.1878","0.8759","0.0075","9.8765","7.0864","84.1002","0.6473","0.0462","0.0231","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Travis Kelce","KC","te","8","@CIN","18.2","7900","0","0","0","0","0","0","0.1336","0.5809","0.0072","8.0977","5.9553","75.6245","0.6294","0.0419","0.021","0.0296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Dameon Pierce","HST","rb","6","CLV","16","5900","0","0","0","0","0","0","16.6512","76.7532","0.5642","2.6857","2.2032","15.2783","0.0787","0.1896","0.0948","0.0134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Joe Mixon","CIN","rb","10","KC","15.9","7100","0","0","0","0","0","0","13.6044","54.8538","0.4584","4.3061","3.686","26.4578","0.1664","0.0778","0.0389","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Alvin Kamara","NO","rb","14","@TB","15.7","7000","0","0","0","0","0","0","12.8944","52.1908","0.4027","4.8344","3.8953","29.7771","0.1538","0.1287","0.0644","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Justin Jefferson","MIN","wr","7","NYJ","19.6","8900","0","0","0","0","0","0","0.3158","1.8898","0.0159","8.8116","5.9585","89.0578","0.5537","0.0525","0.0263","0.0143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
