QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,WR,Davante Adams (25815574),Davante Adams,25815574,WR/FLEX,9000,NE@LV 12/18/2022 04:05PM ET,LV,23.05
,,,,,,,,,,RB,Austin Ekeler (25815344),Austin Ekeler,25815344,RB/FLEX,8500,TEN@LAC 12/18/2022 04:25PM ET,LAC,22.9
,,,,,,,,,,WR,Ja'Marr Chase (25815576),Ja'Marr Chase,25815576,WR/FLEX,8300,CIN@TB 12/18/2022 04:25PM ET,CIN,22.21
,,,,,,,,,,QB,Jalen Hurts (25815278),Jalen Hurts,25815278,QB,8200,PHI@CHI 12/18/2022 01:00PM ET,PHI,27.07
,,,,,,,,,,QB,Patrick Mahomes (25815279),Patrick Mahomes,25815279,QB,8100,KC@HOU 12/18/2022 01:00PM ET,KC,27.34
,,,,,,,,,,RB,Josh Jacobs (25815346),Josh Jacobs,25815346,RB/FLEX,8100,NE@LV 12/18/2022 04:05PM ET,LV,23.22
,,,,,,,,,,WR,A.J. Brown (25815578),A.J. Brown,25815578,WR/FLEX,8000,PHI@CHI 12/18/2022 01:00PM ET,PHI,18
,,,,,,,,,,RB,Derrick Henry (25815348),Derrick Henry,25815348,RB/FLEX,8000,TEN@LAC 12/18/2022 04:25PM ET,TEN,20.31
,,,,,,,,,,TE,Travis Kelce (25815970),Travis Kelce,25815970,TE/FLEX,7800,KC@HOU 12/18/2022 01:00PM ET,KC,20.8
,,,,,,,,,,WR,Amon-Ra St. Brown (25815580),Amon-Ra St. Brown,25815580,WR/FLEX,7800,DET@NYJ 12/18/2022 01:00PM ET,DET,19.06
,,,,,,,,,,WR,DeAndre Hopkins (25815582),DeAndre Hopkins,25815582,WR/FLEX,7700,ARI@DEN 12/18/2022 04:05PM ET,ARI,20.61
,,,,,,,,,,QB,Justin Fields (25815280),Justin Fields,25815280,QB,7400,PHI@CHI 12/18/2022 01:00PM ET,CHI,21.94
,,,,,,,,,,WR,CeeDee Lamb (25815584),CeeDee Lamb,25815584,WR/FLEX,7300,DAL@JAX 12/18/2022 01:00PM ET,DAL,16.67
,,,,,,,,,,QB,Justin Herbert (25815281),Justin Herbert,25815281,QB,7200,TEN@LAC 12/18/2022 04:25PM ET,LAC,19.43
,,,,,,,,,,RB,Joe Mixon (25815350),Joe Mixon,25815350,RB/FLEX,7200,CIN@TB 12/18/2022 04:25PM ET,CIN,17.86
,,,,,,,,,,RB,Tony Pollard (25815352),Tony Pollard,25815352,RB/FLEX,7100,DAL@JAX 12/18/2022 01:00PM ET,DAL,17.72
,,,,,,,,,,QB,Joe Burrow (25815282),Joe Burrow,25815282,QB,7000,CIN@TB 12/18/2022 04:25PM ET,CIN,24.14
,,,,,,,,,,RB,Rhamondre Stevenson (25815354),Rhamondre Stevenson,25815354,RB/FLEX,7000,NE@LV 12/18/2022 04:05PM ET,NE,15.67
,,,,,,,,,,QB,Kyler Murray (25815283),Kyler Murray,25815283,QB,6900,ARI@DEN 12/18/2022 04:05PM ET,ARI,19.86
,,,,,,,,,,RB,James Conner (25815356),James Conner,25815356,RB/FLEX,6900,ARI@DEN 12/18/2022 04:05PM ET,ARI,14.71
,,,,,,,,,,WR,Tee Higgins (25815586),Tee Higgins,25815586,WR/FLEX,6900,CIN@TB 12/18/2022 04:25PM ET,CIN,14.24
,,,,,,,,,,WR,Keenan Allen (25815588),Keenan Allen,25815588,WR/FLEX,6800,TEN@LAC 12/18/2022 04:25PM ET,LAC,14.17
,,,,,,,,,,RB,Alvin Kamara (25815358),Alvin Kamara,25815358,RB/FLEX,6800,ATL@NO 12/18/2022 01:00PM ET,NO,15.12
,,,,,,,,,,WR,Chris Godwin (25815590),Chris Godwin,25815590,WR/FLEX,6700,CIN@TB 12/18/2022 04:25PM ET,TB,14.43
,,,,,,,,,,WR,Christian Kirk (25815592),Christian Kirk,25815592,WR/FLEX,6600,DAL@JAX 12/18/2022 01:00PM ET,JAX,15.78
,,,,,,,,,,RB,Miles Sanders (25815360),Miles Sanders,25815360,RB/FLEX,6500,PHI@CHI 12/18/2022 01:00PM ET,PHI,16.02
,,,,,,,,,,WR,Chris Olave (25815594),Chris Olave,25815594,WR/FLEX,6500,ATL@NO 12/18/2022 01:00PM ET,NO,14.72
,,,,,,,,,,WR,DeVonta Smith (25815596),DeVonta Smith,25815596,WR/FLEX,6400,PHI@CHI 12/18/2022 01:00PM ET,PHI,13.73
,,,,,,,,,,RB,David Montgomery (25815362),David Montgomery,25815362,RB/FLEX,6300,PHI@CHI 12/18/2022 01:00PM ET,CHI,11.62
,,,,,,,,,,WR,Mike Williams (25815598),Mike Williams,25815598,WR/FLEX,6300,TEN@LAC 12/18/2022 04:25PM ET,LAC,15.84
,,,,,,,,,,QB,Dak Prescott (25815284),Dak Prescott,25815284,QB,6200,DAL@JAX 12/18/2022 01:00PM ET,DAL,17.04
,,,,,,,,,,RB,Ezekiel Elliott (25815364),Ezekiel Elliott,25815364,RB/FLEX,6200,DAL@JAX 12/18/2022 01:00PM ET,DAL,13.36
,,,,,,,,,,WR,Mike Evans (25815600),Mike Evans,25815600,WR/FLEX,6200,CIN@TB 12/18/2022 04:25PM ET,TB,13.62
,,,,,,,,,,WR,Jerry Jeudy (25815602),Jerry Jeudy,25815602,WR/FLEX,6100,ARI@DEN 12/18/2022 04:05PM ET,DEN,12.71
,,,,,,,,,,QB,Trevor Lawrence (25815285),Trevor Lawrence,25815285,QB,6000,DAL@JAX 12/18/2022 01:00PM ET,JAX,19.76
,,,,,,,,,,RB,Travis Etienne Jr. (25815366),Travis Etienne Jr.,25815366,RB/FLEX,6000,DAL@JAX 12/18/2022 01:00PM ET,JAX,12.37
,,,,,,,,,,WR,Garrett Wilson (25815604),Garrett Wilson,25815604,WR/FLEX,6000,DET@NYJ 12/18/2022 01:00PM ET,NYJ,14.09
,,,,,,,,,,RB,Isiah Pacheco (25815368),Isiah Pacheco,25815368,RB/FLEX,5900,KC@HOU 12/18/2022 01:00PM ET,KC,7.31
,,,,,,,,,,RB,Cordarrelle Patterson (25815370),Cordarrelle Patterson,25815370,RB/FLEX,5900,ATL@NO 12/18/2022 01:00PM ET,ATL,12.79
,,,,,,,,,,RB,Dameon Pierce (25815374),Dameon Pierce,25815374,RB/FLEX,5800,KC@HOU 12/18/2022 01:00PM ET,HOU,13.42
,,,,,,,,,,WR,JuJu Smith-Schuster (25815606),JuJu Smith-Schuster,25815606,WR/FLEX,5800,KC@HOU 12/18/2022 01:00PM ET,KC,13.35
,,,,,,,,,,RB,Damien Harris (25815372),Damien Harris,25815372,RB/FLEX,5800,NE@LV 12/18/2022 04:05PM ET,NE,8.53
,,,,,,,,,,RB,Najee Harris (25815376),Najee Harris,25815376,RB/FLEX,5700,PIT@CAR 12/18/2022 01:00PM ET,PIT,12.31
,,,,,,,,,,QB,Jared Goff (25815286),Jared Goff,25815286,QB,5700,DET@NYJ 12/18/2022 01:00PM ET,DET,18.05
,,,,,,,,,,RB,D'Andre Swift (25815378),D'Andre Swift,25815378,RB/FLEX,5700,DET@NYJ 12/18/2022 01:00PM ET,DET,13.48
,,,,,,,,,,RB,Jamaal Williams (25815382),Jamaal Williams,25815382,RB/FLEX,5600,DET@NYJ 12/18/2022 01:00PM ET,DET,14.02
,,,,,,,,,,WR,Joshua Palmer (25815608),Joshua Palmer,25815608,WR/FLEX,5600,TEN@LAC 12/18/2022 04:25PM ET,LAC,12.66
,,,,,,,,,,RB,Samaje Perine (25815380),Samaje Perine,25815380,RB/FLEX,5600,CIN@TB 12/18/2022 04:25PM ET,CIN,10.25
,,,,,,,,,,QB,Derek Carr (25815287),Derek Carr,25815287,QB,5600,NE@LV 12/18/2022 04:05PM ET,LV,16.11
,,,,,,,,,,WR,Marquise Brown (25815610),Marquise Brown,25815610,WR/FLEX,5500,ARI@DEN 12/18/2022 04:05PM ET,ARI,16.31
,,,,,,,,,,QB,Tom Brady (25815288),Tom Brady,25815288,QB,5500,CIN@TB 12/18/2022 04:25PM ET,TB,16.52
,,,,,,,,,,RB,Leonard Fournette (25815384),Leonard Fournette,25815384,RB/FLEX,5500,CIN@TB 12/18/2022 04:25PM ET,TB,15.28
,,,,,,,,,,RB,D'Onta Foreman (25815388),D'Onta Foreman,25815388,RB/FLEX,5400,PIT@CAR 12/18/2022 01:00PM ET,CAR,8.41
,,,,,,,,,,QB,Mike White (25815289),Mike White,25815289,QB,5400,DET@NYJ 12/18/2022 01:00PM ET,NYJ,20.33
,,,,,,,,,,RB,Rachaad White (25815386),Rachaad White,25815386,RB/FLEX,5400,CIN@TB 12/18/2022 04:25PM ET,TB,8.71
,,,,,,,,,,WR,DJ Moore (25815612),DJ Moore,25815612,WR/FLEX,5300,PIT@CAR 12/18/2022 01:00PM ET,CAR,10.85
,,,,,,,,,,RB,Zonovan Knight (25815390),Zonovan Knight,25815390,RB/FLEX,5300,DET@NYJ 12/18/2022 01:00PM ET,NYJ,15.27
,,,,,,,,,,QB,Russell Wilson (25815290),Russell Wilson,25815290,QB,5300,ARI@DEN 12/18/2022 04:05PM ET,DEN,15.07
,,,,,,,,,,QB,Ryan Tannehill (25815291),Ryan Tannehill,25815291,QB,5300,TEN@LAC 12/18/2022 04:25PM ET,TEN,14.60
,,,,,,,,,,RB,Jerick McKinnon (25815392),Jerick McKinnon,25815392,RB/FLEX,5200,KC@HOU 12/18/2022 01:00PM ET,KC,9.39
,,,,,,,,,,WR,Courtland Sutton (25815614),Courtland Sutton,25815614,WR/FLEX,5200,ARI@DEN 12/18/2022 04:05PM ET,DEN,10.86
,,,,,,,,,,QB,Andy Dalton (25815292),Andy Dalton,25815292,QB,5200,ATL@NO 12/18/2022 01:00PM ET,NO,15.25
,,,,,,,,,,QB,Jameis Winston (25815293),Jameis Winston,25815293,QB,5200,ATL@NO 12/18/2022 01:00PM ET,NO,17.31
,,,,,,,,,,QB,Desmond Ridder (25815294),Desmond Ridder,25815294,QB,5200,ATL@NO 12/18/2022 01:00PM ET,ATL,0
,,,,,,,,,,QB,Sam Darnold (25815296),Sam Darnold,25815296,QB,5100,PIT@CAR 12/18/2022 01:00PM ET,CAR,14.33
,,,,,,,,,,WR,Diontae Johnson (25815616),Diontae Johnson,25815616,WR/FLEX,5100,PIT@CAR 12/18/2022 01:00PM ET,PIT,10.46
,,,,,,,,,,QB,Zach Wilson (25815295),Zach Wilson,25815295,QB,5100,DET@NYJ 12/18/2022 01:00PM ET,NYJ,12.39
,,,,,,,,,,QB,Joe Flacco (25815297),Joe Flacco,25815297,QB,5100,DET@NYJ 12/18/2022 01:00PM ET,NYJ,13.92
,,,,,,,,,,RB,Latavius Murray (25815394),Latavius Murray,25815394,RB/FLEX,5100,ARI@DEN 12/18/2022 04:05PM ET,DEN,10.67
,,,,,,,,,,QB,Mitch Trubisky (25815300),Mitch Trubisky,25815300,QB,5000,PIT@CAR 12/18/2022 01:00PM ET,PIT,10.80
,,,,,,,,,,QB,Kenny Pickett (25815301),Kenny Pickett,25815301,QB,5000,PIT@CAR 12/18/2022 01:00PM ET,PIT,12.44
,,,,,,,,,,WR,George Pickens (25815618),George Pickens,25815618,WR/FLEX,5000,PIT@CAR 12/18/2022 01:00PM ET,PIT,9.57
,,,,,,,,,,QB,Kyle Allen (25815302),Kyle Allen,25815302,QB,5000,KC@HOU 12/18/2022 01:00PM ET,HOU,10.47
,,,,,,,,,,QB,Davis Mills (25815303),Davis Mills,25815303,QB,5000,KC@HOU 12/18/2022 01:00PM ET,HOU,12.70
,,,,,,,,,,QB,Jeff Driskel (25815304),Jeff Driskel,25815304,QB,5000,KC@HOU 12/18/2022 01:00PM ET,HOU,3.54
,,,,,,,,,,QB,Colt McCoy (25815305),Colt McCoy,25815305,QB,5000,ARI@DEN 12/18/2022 04:05PM ET,ARI,11.16
,,,,,,,,,,QB,Brett Rypien (25815306),Brett Rypien,25815306,QB,5000,ARI@DEN 12/18/2022 04:05PM ET,DEN,6.27
,,,,,,,,,,RB,Joshua Kelley (25815396),Joshua Kelley,25815396,RB/FLEX,5000,TEN@LAC 12/18/2022 04:25PM ET,LAC,4.5
,,,,,,,,,,QB,Mac Jones (25815299),Mac Jones,25815299,QB,5000,NE@LV 12/18/2022 04:05PM ET,NE,12.76
,,,,,,,,,,QB,Marcus Mariota (25815298),Marcus Mariota,25815298,QB,5000,ATL@NO 12/18/2022 01:00PM ET,ATL,16.04
,,,,,,,,,,QB,Mason Rudolph (25815308),Mason Rudolph,25815308,QB,4900,PIT@CAR 12/18/2022 01:00PM ET,PIT,0
,,,,,,,,,,RB,Chuba Hubbard (25815400),Chuba Hubbard,25815400,RB/FLEX,4900,PIT@CAR 12/18/2022 01:00PM ET,CAR,4.56
,,,,,,,,,,WR,Brandin Cooks (25815622),Brandin Cooks,25815622,WR/FLEX,4900,KC@HOU 12/18/2022 01:00PM ET,HOU,10.27
