CPT,FLEX,FLEX,FLEX,FLEX,FLEX,,Instructions
,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,QB,Bryce Perkins (24441387),Bryce Perkins,24441387,CPT,9000,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,QB,Brock Purdy (24441388),Brock Purdy,24441388,CPT,9000,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,QB,John Wolford (24441389),John Wolford,24441389,CPT,9000,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,RB,Jeff Wilson Jr. (24441432),Jeff Wilson Jr.,24441432,FLEX,8200,LAR@SF 10/03/2022 09:45PM ET,SF,9.97
,,,,,,,TE,Tyler Higbee (24441390),Tyler Higbee,24441390,CPT,7800,LAR@SF 10/03/2022 09:45PM ET,LAR,11.03
,,,,,,,WR,Brandon Aiyuk (24441433),Brandon Aiyuk,24441433,FLEX,7600,LAR@SF 10/03/2022 09:45PM ET,SF,10.3
,,,,,,,RB,Cam Akers (24441434),Cam Akers,24441434,FLEX,7000,LAR@SF 10/03/2022 09:45PM ET,LAR,6.43
,,,,,,,RB,Darrell Henderson Jr. (24441435),Darrell Henderson Jr.,24441435,FLEX,6800,LAR@SF 10/03/2022 09:45PM ET,LAR,8.23
,,,,,,,TE,George Kittle (24441436),George Kittle,24441436,FLEX,6600,LAR@SF 10/03/2022 09:45PM ET,SF,6.8
,,,,,,,WR,Ben Skowronek (24441391),Ben Skowronek,24441391,CPT,6600,LAR@SF 10/03/2022 09:45PM ET,LAR,6.9
,,,,,,,DST,49ers  (24441392),49ers ,24441392,CPT,6300,LAR@SF 10/03/2022 09:45PM ET,SF,8.33
,,,,,,,WR,Allen Robinson II (24441437),Allen Robinson II,24441437,FLEX,6200,LAR@SF 10/03/2022 09:45PM ET,LAR,7.27
,,,,,,,QB,Trey Lance (24441438),Trey Lance,24441438,FLEX,6000,LAR@SF 10/03/2022 09:45PM ET,SF,6.73
,,,,,,,QB,Kurt Benkert (24441439),Kurt Benkert,24441439,FLEX,6000,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,QB,Bryce Perkins (24441440),Bryce Perkins,24441440,FLEX,6000,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,QB,Brock Purdy (24441441),Brock Purdy,24441441,FLEX,6000,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,QB,John Wolford (24441442),John Wolford,24441442,FLEX,6000,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,K,Robbie Gould (24441393),Robbie Gould,24441393,CPT,6000,LAR@SF 10/03/2022 09:45PM ET,SF,6.33
,,,,,,,K,Matt Gay (24441394),Matt Gay,24441394,CPT,5700,LAR@SF 10/03/2022 09:45PM ET,LAR,7.33
,,,,,,,DST,Rams  (24441395),Rams ,24441395,CPT,5400,LAR@SF 10/03/2022 09:45PM ET,LAR,8
,,,,,,,TE,Tyler Higbee (24441443),Tyler Higbee,24441443,FLEX,5200,LAR@SF 10/03/2022 09:45PM ET,LAR,11.03
,,,,,,,WR,Brandon Powell (24441396),Brandon Powell,24441396,CPT,4500,LAR@SF 10/03/2022 09:45PM ET,LAR,2.33
,,,,,,,WR,Ben Skowronek (24441444),Ben Skowronek,24441444,FLEX,4400,LAR@SF 10/03/2022 09:45PM ET,LAR,6.9
,,,,,,,DST,49ers  (24441445),49ers ,24441445,FLEX,4200,LAR@SF 10/03/2022 09:45PM ET,SF,8.33
,,,,,,,K,Robbie Gould (24441446),Robbie Gould,24441446,FLEX,4000,LAR@SF 10/03/2022 09:45PM ET,SF,6.33
,,,,,,,K,Matt Gay (24441447),Matt Gay,24441447,FLEX,3800,LAR@SF 10/03/2022 09:45PM ET,LAR,7.33
,,,,,,,DST,Rams  (24441448),Rams ,24441448,FLEX,3600,LAR@SF 10/03/2022 09:45PM ET,LAR,8
,,,,,,,WR,Ray-Ray McCloud III (24441397),Ray-Ray McCloud III,24441397,CPT,3600,LAR@SF 10/03/2022 09:45PM ET,SF,2.57
,,,,,,,WR,Brandon Powell (24441449),Brandon Powell,24441449,FLEX,3000,LAR@SF 10/03/2022 09:45PM ET,LAR,2.33
,,,,,,,WR,Jauan Jennings (24441398),Jauan Jennings,24441398,CPT,3000,LAR@SF 10/03/2022 09:45PM ET,SF,4.37
,,,,,,,WR,Ray-Ray McCloud III (24441450),Ray-Ray McCloud III,24441450,FLEX,2400,LAR@SF 10/03/2022 09:45PM ET,SF,2.57
,,,,,,,TE,Kendall Blanton (24441399),Kendall Blanton,24441399,CPT,2400,LAR@SF 10/03/2022 09:45PM ET,LAR,3.8
,,,,,,,WR,Jauan Jennings (24441451),Jauan Jennings,24441451,FLEX,2000,LAR@SF 10/03/2022 09:45PM ET,SF,4.37
,,,,,,,RB,Jordan Mason (24441400),Jordan Mason,24441400,CPT,1800,LAR@SF 10/03/2022 09:45PM ET,SF,0.23
,,,,,,,TE,Kendall Blanton (24441452),Kendall Blanton,24441452,FLEX,1600,LAR@SF 10/03/2022 09:45PM ET,LAR,3.8
,,,,,,,RB,Kyle Juszczyk (24441401),Kyle Juszczyk,24441401,CPT,1500,LAR@SF 10/03/2022 09:45PM ET,SF,3.17
,,,,,,,RB,Jordan Mason (24441453),Jordan Mason,24441453,FLEX,1200,LAR@SF 10/03/2022 09:45PM ET,SF,0.23
,,,,,,,TE,Ross Dwelley (24441402),Ross Dwelley,24441402,CPT,1200,LAR@SF 10/03/2022 09:45PM ET,SF,4.3
,,,,,,,RB,Kyle Juszczyk (24441454),Kyle Juszczyk,24441454,FLEX,1000,LAR@SF 10/03/2022 09:45PM ET,SF,3.17
,,,,,,,TE,Ross Dwelley (24441455),Ross Dwelley,24441455,FLEX,800,LAR@SF 10/03/2022 09:45PM ET,SF,4.3
,,,,,,,TE,Jacob Harris (24441403),Jacob Harris,24441403,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,RB,Malcolm Brown (24441404),Malcolm Brown,24441404,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,RB,Elijah Mitchell (24441405),Elijah Mitchell,24441405,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,4.1
,,,,,,,RB,Tyrion Davis-Price (24441406),Tyrion Davis-Price,24441406,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,3.3
,,,,,,,RB,Tevin Coleman (24441407),Tevin Coleman,24441407,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,RB,Ronnie Rivers (24441408),Ronnie Rivers,24441408,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Willie Snead IV (24441409),Willie Snead IV,24441409,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,WR,Malik Turner (24441410),Malik Turner,24441410,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,TE,Troy Fumagalli (24441411),Troy Fumagalli,24441411,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,WR,Tay Martin (24441412),Tay Martin,24441412,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,WR,Austin Trammell (24441413),Austin Trammell,24441413,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Roger Carter Jr. (24441414),Roger Carter Jr.,24441414,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Jared Pinkney (24441415),Jared Pinkney,24441415,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Lance McCutcheon (24441416),Lance McCutcheon,24441416,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Tutu Atwell (24441417),Tutu Atwell,24441417,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Danny Gray (24441418),Danny Gray,24441418,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,RB,Marlon Mack (24441419),Marlon Mack,24441419,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,RB,Jake Funk (24441420),Jake Funk,24441420,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Charlie Woerner (24441421),Charlie Woerner,24441421,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,TE,Tyler Kroft (24441422),Tyler Kroft,24441422,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0.95
,,,,,,,WR,J.J. Koski (24441423),J.J. Koski,24441423,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Van Jefferson (24441424),Van Jefferson,24441424,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Jordan Matthews (24441425),Jordan Matthews,24441425,CPT,300,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,RB,Kyren Williams (24441426),Kyren Williams,24441426,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Brycen Hopkins (24441427),Brycen Hopkins,24441427,CPT,300,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Jacob Harris (24441456),Jacob Harris,24441456,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,RB,Malcolm Brown (24441457),Malcolm Brown,24441457,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,RB,Elijah Mitchell (24441458),Elijah Mitchell,24441458,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,4.1
,,,,,,,RB,Tyrion Davis-Price (24441459),Tyrion Davis-Price,24441459,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,3.3
,,,,,,,RB,Tevin Coleman (24441460),Tevin Coleman,24441460,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,RB,Ronnie Rivers (24441461),Ronnie Rivers,24441461,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Willie Snead IV (24441462),Willie Snead IV,24441462,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,WR,Malik Turner (24441463),Malik Turner,24441463,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,TE,Troy Fumagalli (24441464),Troy Fumagalli,24441464,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,WR,Tay Martin (24441465),Tay Martin,24441465,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,WR,Austin Trammell (24441466),Austin Trammell,24441466,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Roger Carter Jr. (24441467),Roger Carter Jr.,24441467,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Jared Pinkney (24441468),Jared Pinkney,24441468,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Lance McCutcheon (24441469),Lance McCutcheon,24441469,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Tutu Atwell (24441470),Tutu Atwell,24441470,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Danny Gray (24441471),Danny Gray,24441471,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,RB,Marlon Mack (24441472),Marlon Mack,24441472,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,RB,Jake Funk (24441473),Jake Funk,24441473,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Charlie Woerner (24441474),Charlie Woerner,24441474,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,TE,Tyler Kroft (24441475),Tyler Kroft,24441475,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0.95
,,,,,,,WR,J.J. Koski (24441476),J.J. Koski,24441476,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,WR,Van Jefferson (24441477),Van Jefferson,24441477,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Jordan Matthews (24441478),Jordan Matthews,24441478,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,SF,0
,,,,,,,RB,Kyren Williams (24441479),Kyren Williams,24441479,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
,,,,,,,TE,Brycen Hopkins (24441480),Brycen Hopkins,24441480,FLEX,200,LAR@SF 10/03/2022 09:45PM ET,LAR,0
