QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,RB,James Conner (26078736),James Conner,26078736,RB/FLEX,7200,ARI@ATL 01/01/2023 01:00PM ET,ARI,15.85
,,,,,,,,,,WR,DeVonta Smith (26079046),DeVonta Smith,26079046,WR/FLEX,7100,NO@PHI 01/01/2023 01:00PM ET,PHI,15.56
,,,,,,,,,,RB,Aaron Jones (26078738),Aaron Jones,26078738,RB/FLEX,7100,MIN@GB 01/01/2023 04:25PM ET,GB,16.1
,,,,,,,,,,QB,Justin Herbert (26078637),Justin Herbert,26078637,QB,7100,LAR@LAC 01/01/2023 04:25PM ET,LAC,18.25
,,,,,,,,,,QB,Tua Tagovailoa (26078638),Tua Tagovailoa,26078638,QB,7000,MIA@NE 01/01/2023 01:00PM ET,MIA,19.38
,,,,,,,,,,RB,Dalvin Cook (26078740),Dalvin Cook,26078740,RB/FLEX,7000,MIN@GB 01/01/2023 04:25PM ET,MIN,15.85
,,,,,,,,,,WR,Keenan Allen (26079048),Keenan Allen,26079048,WR/FLEX,7000,LAR@LAC 01/01/2023 04:25PM ET,LAC,15.75
,,,,,,,,,,RB,David Montgomery (26078742),David Montgomery,26078742,RB/FLEX,6900,CHI@DET 01/01/2023 01:00PM ET,CHI,12.5
,,,,,,,,,,RB,Alvin Kamara (26078744),Alvin Kamara,26078744,RB/FLEX,6900,NO@PHI 01/01/2023 01:00PM ET,NO,15.21
,,,,,,,,,,WR,DK Metcalf (26079050),DK Metcalf,26079050,WR/FLEX,6900,NYJ@SEA 01/01/2023 04:05PM ET,SEA,15.1
,,,,,,,,,,RB,Rhamondre Stevenson (26078746),Rhamondre Stevenson,26078746,RB/FLEX,6800,MIA@NE 01/01/2023 01:00PM ET,NE,15.72
,,,,,,,,,,WR,Chris Godwin (26079052),Chris Godwin,26079052,WR/FLEX,6800,CAR@TB 01/01/2023 01:00PM ET,TB,15.02
,,,,,,,,,,WR,Mike Williams (26079054),Mike Williams,26079054,WR/FLEX,6700,LAR@LAC 01/01/2023 04:25PM ET,LAC,14.99
,,,,,,,,,,WR,Tyler Lockett (26079056),Tyler Lockett,26079056,WR/FLEX,6600,NYJ@SEA 01/01/2023 04:05PM ET,SEA,16.39
,,,,,,,,,,WR,Mike Evans (26079058),Mike Evans,26079058,WR/FLEX,6500,CAR@TB 01/01/2023 01:00PM ET,TB,13.05
,,,,,,,,,,RB,Travis Etienne Jr. (26078748),Travis Etienne Jr.,26078748,RB/FLEX,6400,JAX@HOU 01/01/2023 01:00PM ET,JAX,12.78
,,,,,,,,,,WR,Jerry Jeudy (26079060),Jerry Jeudy,26079060,WR/FLEX,6400,DEN@KC 01/01/2023 01:00PM ET,DEN,13.47
,,,,,,,,,,QB,Kirk Cousins (26078639),Kirk Cousins,26078639,QB,6400,MIN@GB 01/01/2023 04:25PM ET,MIN,19.51
,,,,,,,,,,WR,Brandon Aiyuk (26079062),Brandon Aiyuk,26079062,WR/FLEX,6300,SF@LV 01/01/2023 04:05PM ET,SF,12.81
,,,,,,,,,,QB,Trevor Lawrence (26078640),Trevor Lawrence,26078640,QB,6200,JAX@HOU 01/01/2023 01:00PM ET,JAX,20.53
,,,,,,,,,,WR,Michael Pittman Jr. (26079064),Michael Pittman Jr.,26079064,WR/FLEX,6200,IND@NYG 01/01/2023 01:00PM ET,IND,13.96
,,,,,,,,,,RB,Kenneth Walker III (26078750),Kenneth Walker III,26078750,RB/FLEX,6200,NYJ@SEA 01/01/2023 04:05PM ET,SEA,14.07
,,,,,,,,,,WR,Chris Olave (26079066),Chris Olave,26079066,WR/FLEX,6100,NO@PHI 01/01/2023 01:00PM ET,NO,14.23
,,,,,,,,,,QB,Tom Brady (26078641),Tom Brady,26078641,QB,6100,CAR@TB 01/01/2023 01:00PM ET,TB,16.78
,,,,,,,,,,WR,Terry McLaurin (26079068),Terry McLaurin,26079068,WR/FLEX,6100,CLE@WAS 01/01/2023 01:00PM ET,WAS,14.59
,,,,,,,,,,RB,Cam Akers (26078752),Cam Akers,26078752,RB/FLEX,6100,LAR@LAC 01/01/2023 04:25PM ET,LAR,8.94
,,,,,,,,,,WR,Christian Kirk (26079072),Christian Kirk,26079072,WR/FLEX,6000,JAX@HOU 01/01/2023 01:00PM ET,JAX,15.06
,,,,,,,,,,RB,Jerick McKinnon (26078754),Jerick McKinnon,26078754,RB/FLEX,6000,DEN@KC 01/01/2023 01:00PM ET,KC,11.27
,,,,,,,,,,WR,Deebo Samuel (26079070),Deebo Samuel,26079070,WR/FLEX,6000,SF@LV 01/01/2023 04:05PM ET,SF,14.08
,,,,,,,,,,QB,Aaron Rodgers (26078642),Aaron Rodgers,26078642,QB,6000,MIN@GB 01/01/2023 04:25PM ET,GB,15.10
,,,,,,,,,,RB,Miles Sanders (26078756),Miles Sanders,26078756,RB/FLEX,5900,NO@PHI 01/01/2023 01:00PM ET,PHI,14.55
,,,,,,,,,,TE,George Kittle (26079546),George Kittle,26079546,TE/FLEX,5900,SF@LV 01/01/2023 04:05PM ET,SF,13.33
,,,,,,,,,,QB,Geno Smith (26078643),Geno Smith,26078643,QB,5900,NYJ@SEA 01/01/2023 04:05PM ET,SEA,19.88
,,,,,,,,,,WR,Christian Watson (26079074),Christian Watson,26079074,WR/FLEX,5900,MIN@GB 01/01/2023 04:25PM ET,GB,12.62
,,,,,,,,,,QB,Deshaun Watson (26078644),Deshaun Watson,26078644,QB,5800,CLE@WAS 01/01/2023 01:00PM ET,CLE,12.28
,,,,,,,,,,WR,Amari Cooper (26079076),Amari Cooper,26079076,WR/FLEX,5800,CLE@WAS 01/01/2023 01:00PM ET,CLE,15.09
,,,,,,,,,,RB,AJ Dillon (26078758),AJ Dillon,26078758,RB/FLEX,5800,MIN@GB 01/01/2023 04:25PM ET,GB,10.28
,,,,,,,,,,QB,Daniel Jones (26078645),Daniel Jones,26078645,QB,5700,IND@NYG 01/01/2023 01:00PM ET,NYG,17.99
,,,,,,,,,,RB,D'Onta Foreman (26078760),D'Onta Foreman,26078760,RB/FLEX,5700,CAR@TB 01/01/2023 01:00PM ET,CAR,9.05
,,,,,,,,,,WR,DJ Moore (26079078),DJ Moore,26079078,WR/FLEX,5700,CAR@TB 01/01/2023 01:00PM ET,CAR,11.96
,,,,,,,,,,QB,Jared Goff (26078646),Jared Goff,26078646,QB,5600,CHI@DET 01/01/2023 01:00PM ET,DET,18.56
,,,,,,,,,,RB,Isiah Pacheco (26078766),Isiah Pacheco,26078766,RB/FLEX,5600,DEN@KC 01/01/2023 01:00PM ET,KC,7.65
,,,,,,,,,,WR,JuJu Smith-Schuster (26079080),JuJu Smith-Schuster,26079080,WR/FLEX,5600,DEN@KC 01/01/2023 01:00PM ET,KC,13.12
,,,,,,,,,,RB,Damien Harris (26078762),Damien Harris,26078762,RB/FLEX,5600,MIA@NE 01/01/2023 01:00PM ET,NE,8.53
,,,,,,,,,,RB,Leonard Fournette (26078764),Leonard Fournette,26078764,RB/FLEX,5600,CAR@TB 01/01/2023 01:00PM ET,TB,15.71
,,,,,,,,,,WR,Marquise Brown (26079084),Marquise Brown,26079084,WR/FLEX,5500,ARI@ATL 01/01/2023 01:00PM ET,ARI,14.52
,,,,,,,,,,RB,Latavius Murray (26078772),Latavius Murray,26078772,RB/FLEX,5500,DEN@KC 01/01/2023 01:00PM ET,DEN,11.56
,,,,,,,,,,RB,Raheem Mostert (26078770),Raheem Mostert,26078770,RB/FLEX,5500,MIA@NE 01/01/2023 01:00PM ET,MIA,10.29
,,,,,,,,,,RB,Deon Jackson (26078768),Deon Jackson,26078768,RB/FLEX,5500,IND@NYG 01/01/2023 01:00PM ET,IND,4.82
,,,,,,,,,,QB,Gardner Minshew II (26078648),Gardner Minshew II,26078648,QB,5500,NO@PHI 01/01/2023 01:00PM ET,PHI,7.46
,,,,,,,,,,RB,Rachaad White (26078774),Rachaad White,26078774,RB/FLEX,5500,CAR@TB 01/01/2023 01:00PM ET,TB,8.92
,,,,,,,,,,QB,Brock Purdy (26078647),Brock Purdy,26078647,QB,5500,SF@LV 01/01/2023 04:05PM ET,SF,10.34
,,,,,,,,,,WR,Garrett Wilson (26079082),Garrett Wilson,26079082,WR/FLEX,5500,NYJ@SEA 01/01/2023 04:05PM ET,NYJ,13.53
,,,,,,,,,,RB,Cordarrelle Patterson (26078776),Cordarrelle Patterson,26078776,RB/FLEX,5400,ARI@ATL 01/01/2023 01:00PM ET,ATL,11.94
,,,,,,,,,,QB,Russell Wilson (26078649),Russell Wilson,26078649,QB,5400,DEN@KC 01/01/2023 01:00PM ET,DEN,14.77
,,,,,,,,,,RB,Jeff Wilson Jr. (26078778),Jeff Wilson Jr.,26078778,RB/FLEX,5400,MIA@NE 01/01/2023 01:00PM ET,MIA,10.46
,,,,,,,,,,RB,Zack Moss (26078780),Zack Moss,26078780,RB/FLEX,5400,IND@NYG 01/01/2023 01:00PM ET,IND,3.36
,,,,,,,,,,QB,Mike White (26078650),Mike White,26078650,QB,5400,NYJ@SEA 01/01/2023 04:05PM ET,NYJ,20.33
,,,,,,,,,,WR,Allen Lazard (26079086),Allen Lazard,26079086,WR/FLEX,5400,MIN@GB 01/01/2023 04:25PM ET,GB,11.75
,,,,,,,,,,TE,T.J. Hockenson (26079548),T.J. Hockenson,26079548,TE/FLEX,5400,MIN@GB 01/01/2023 04:25PM ET,MIN,13.79
,,,,,,,,,,RB,Tyler Allgeier (26078782),Tyler Allgeier,26078782,RB/FLEX,5300,ARI@ATL 01/01/2023 01:00PM ET,ATL,9.46
,,,,,,,,,,RB,D'Andre Swift (26078784),D'Andre Swift,26078784,RB/FLEX,5300,CHI@DET 01/01/2023 01:00PM ET,DET,12.57
,,,,,,,,,,QB,Derek Carr (26078652),Derek Carr,26078652,QB,5300,SF@LV 01/01/2023 04:05PM ET,LV,15.94
,,,,,,,,,,QB,Baker Mayfield (26078651),Baker Mayfield,26078651,QB,5300,LAR@LAC 01/01/2023 04:25PM ET,LAR,11.99
,,,,,,,,,,RB,Joshua Kelley (26078786),Joshua Kelley,26078786,RB/FLEX,5300,LAR@LAC 01/01/2023 04:25PM ET,LAC,5.07
,,,,,,,,,,WR,Joshua Palmer (26079088),Joshua Palmer,26079088,WR/FLEX,5300,LAR@LAC 01/01/2023 04:25PM ET,LAC,11.81
,,,,,,,,,,QB,Colt McCoy (26078653),Colt McCoy,26078653,QB,5200,ARI@ATL 01/01/2023 01:00PM ET,ARI,8.95
,,,,,,,,,,QB,Nick Foles (26078654),Nick Foles,26078654,QB,5200,IND@NYG 01/01/2023 01:00PM ET,IND,1.36
,,,,,,,,,,RB,Brian Robinson Jr. (26078788),Brian Robinson Jr.,26078788,RB/FLEX,5200,CLE@WAS 01/01/2023 01:00PM ET,WAS,9.73
,,,,,,,,,,WR,Adam Thielen (26079090),Adam Thielen,26079090,WR/FLEX,5200,MIN@GB 01/01/2023 04:25PM ET,MIN,11.21
,,,,,,,,,,WR,Courtland Sutton (26079092),Courtland Sutton,26079092,WR/FLEX,5100,DEN@KC 01/01/2023 01:00PM ET,DEN,10.9
,,,,,,,,,,QB,Matt Ryan (26078656),Matt Ryan,26078656,QB,5100,IND@NYG 01/01/2023 01:00PM ET,IND,15.19
,,,,,,,,,,QB,Taylor Heinicke (26078655),Taylor Heinicke,26078655,QB,5100,CLE@WAS 01/01/2023 01:00PM ET,WAS,14.11
,,,,,,,,,,QB,Carson Wentz (26078657),Carson Wentz,26078657,QB,5100,CLE@WAS 01/01/2023 01:00PM ET,WAS,17.48
,,,,,,,,,,RB,Zonovan Knight (26078790),Zonovan Knight,26078790,RB/FLEX,5100,NYJ@SEA 01/01/2023 04:05PM ET,NYJ,10.08
,,,,,,,,,,RB,Michael Carter (26078792),Michael Carter,26078792,RB/FLEX,5100,NYJ@SEA 01/01/2023 04:05PM ET,NYJ,8.71
,,,,,,,,,,QB,Desmond Ridder (26078659),Desmond Ridder,26078659,QB,5000,ARI@ATL 01/01/2023 01:00PM ET,ATL,8.6
,,,,,,,,,,RB,Jamaal Williams (26078796),Jamaal Williams,26078796,RB/FLEX,5000,CHI@DET 01/01/2023 01:00PM ET,DET,12.6
,,,,,,,,,,QB,Davis Mills (26078664),Davis Mills,26078664,QB,5000,JAX@HOU 01/01/2023 01:00PM ET,HOU,13.12
,,,,,,,,,,QB,Jeff Driskel (26078667),Jeff Driskel,26078667,QB,5000,JAX@HOU 01/01/2023 01:00PM ET,HOU,2.99
,,,,,,,,,,WR,Zay Jones (26079096),Zay Jones,26079096,WR/FLEX,5000,JAX@HOU 01/01/2023 01:00PM ET,JAX,13.76
,,,,,,,,,,QB,Brett Rypien (26078666),Brett Rypien,26078666,QB,5000,DEN@KC 01/01/2023 01:00PM ET,DEN,5.76
,,,,,,,,,,QB,Mac Jones (26078658),Mac Jones,26078658,QB,5000,MIA@NE 01/01/2023 01:00PM ET,NE,12.72
,,,,,,,,,,QB,Teddy Bridgewater (26078663),Teddy Bridgewater,26078663,QB,5000,MIA@NE 01/01/2023 01:00PM ET,MIA,8.74
,,,,,,,,,,WR,Jakobi Meyers (26079094),Jakobi Meyers,26079094,WR/FLEX,5000,MIA@NE 01/01/2023 01:00PM ET,NE,13.02
,,,,,,,,,,QB,Sam Darnold (26078662),Sam Darnold,26078662,QB,5000,CAR@TB 01/01/2023 01:00PM ET,CAR,15.94
,,,,,,,,,,QB,Blaine Gabbert (26078665),Blaine Gabbert,26078665,QB,5000,CAR@TB 01/01/2023 01:00PM ET,TB,0
,,,,,,,,,,QB,Sam Howell (26078660),Sam Howell,26078660,QB,5000,CLE@WAS 01/01/2023 01:00PM ET,WAS,0
,,,,,,,,,,QB,Jacoby Brissett (26078661),Jacoby Brissett,26078661,QB,5000,CLE@WAS 01/01/2023 01:00PM ET,CLE,12.96
,,,,,,,,,,RB,Antonio Gibson (26078794),Antonio Gibson,26078794,RB/FLEX,5000,CLE@WAS 01/01/2023 01:00PM ET,WAS,11.06
,,,,,,,,,,QB,Chase Daniel (26078668),Chase Daniel,26078668,QB,5000,LAR@LAC 01/01/2023 04:25PM ET,LAC,0
,,,,,,,,,,QB,Trace McSorley (26078673),Trace McSorley,26078673,QB,4900,ARI@ATL 01/01/2023 01:00PM ET,ARI,2.82
,,,,,,,,,,WR,Drake London (26079100),Drake London,26079100,WR/FLEX,4900,ARI@ATL 01/01/2023 01:00PM ET,ATL,10.26
,,,,,,,,,,QB,Nathan Peterman (26078670),Nathan Peterman,26078670,QB,4900,CHI@DET 01/01/2023 01:00PM ET,CHI,0
,,,,,,,,,,QB,Kyle Allen (26078672),Kyle Allen,26078672,QB,4900,JAX@HOU 01/01/2023 01:00PM ET,HOU,10.47
,,,,,,,,,,WR,Darius Slayton (26079098),Darius Slayton,26079098,WR/FLEX,4900,IND@NYG 01/01/2023 01:00PM ET,NYG,9.07
,,,,,,,,,,QB,Jameis Winston (26078671),Jameis Winston,26078671,QB,4900,NO@PHI 01/01/2023 01:00PM ET,NO,17.31
,,,,,,,,,,QB,Taysom Hill (26078675),Taysom Hill,26078675,QB,4900,NO@PHI 01/01/2023 01:00PM ET,NO,9.41
,,,,,,,,,,RB,Chuba Hubbard (26078798),Chuba Hubbard,26078798,RB/FLEX,4900,CAR@TB 01/01/2023 01:00PM ET,CAR,5.79
,,,,,,,,,,QB,Drew Lock (26078674),Drew Lock,26078674,QB,4900,NYJ@SEA 01/01/2023 04:05PM ET,SEA,0
,,,,,,,,,,QB,Jordan Love (26078669),Jordan Love,26078669,QB,4900,MIN@GB 01/01/2023 04:25PM ET,GB,3.81
,,,,,,,,,,QB,Logan Woodside (26078678),Logan Woodside,26078678,QB,4800,ARI@ATL 01/01/2023 01:00PM ET,ATL,0
,,,,,,,,,,QB,C.J. Beathard (26078684),C.J. Beathard,26078684,QB,4800,JAX@HOU 01/01/2023 01:00PM ET,JAX,-0.05
,,,,,,,,,,RB,Rex Burkhead (26078800),Rex Burkhead,26078800,RB/FLEX,4800,JAX@HOU 01/01/2023 01:00PM ET,HOU,5.16
,,,,,,,,,,WR,Brandin Cooks (26079102),Brandin Cooks,26079102,WR/FLEX,4800,JAX@HOU 01/01/2023 01:00PM ET,HOU,10.56
,,,,,,,,,,QB,Chad Henne (26078683),Chad Henne,26078683,QB,4800,DEN@KC 01/01/2023 01:00PM ET,KC,-0.15
,,,,,,,,,,QB,Bailey Zappe (26078677),Bailey Zappe,26078677,QB,4800,MIA@NE 01/01/2023 01:00PM ET,NE,12.16
,,,,,,,,,,QB,Andy Dalton (26078682),Andy Dalton,26078682,QB,4800,NO@PHI 01/01/2023 01:00PM ET,NO,14.1
,,,,,,,,,,QB,Josh Johnson (26078676),Josh Johnson,26078676,QB,4800,SF@LV 01/01/2023 04:05PM ET,SF,0.7
,,,,,,,,,,QB,Joe Flacco (26078679),Joe Flacco,26078679,QB,4800,NYJ@SEA 01/01/2023 04:05PM ET,NYJ,13.92
,,,,,,,,,,QB,Zach Wilson (26078681),Zach Wilson,26078681,QB,4800,NYJ@SEA 01/01/2023 04:05PM ET,NYJ,12.55
,,,,,,,,,,QB,Chris Streveler (26078685),Chris Streveler,26078685,QB,4800,NYJ@SEA 01/01/2023 04:05PM ET,NYJ,9
,,,,,,,,,,QB,John Wolford (26078680),John Wolford,26078680,QB,4800,LAR@LAC 01/01/2023 04:25PM ET,LAR,6.27
,,,,,,,,,,QB,Nate Sudfeld (26078687),Nate Sudfeld,26078687,QB,4700,CHI@DET 01/01/2023 01:00PM ET,DET,-0.1
,,,,,,,,,,QB,Tyrod Taylor (26078686),Tyrod Taylor,26078686,QB,4700,IND@NYG 01/01/2023 01:00PM ET,NYG,6.66
,,,,,,,,,,TE,Dallas Goedert (26079550),Dallas Goedert,26079550,TE/FLEX,4700,NO@PHI 01/01/2023 01:00PM ET,PHI,12.71
,,,,,,,,,,WR,Donovan Peoples-Jones (26079106),Donovan Peoples-Jones,26079106,WR/FLEX,4700,CLE@WAS 01/01/2023 01:00PM ET,CLE,10.44
,,,,,,,,,,WR,Romeo Doubs (26079104),Romeo Doubs,26079104,WR/FLEX,4700,MIN@GB 01/01/2023 04:25PM ET,GB,8.87
,,,,,,,,,,RB,Isaiah Spiller (26078802),Isaiah Spiller,26078802,RB/FLEX,4700,LAR@LAC 01/01/2023 04:25PM ET,LAC,1.4
,,,,,,,,,,RB,Royce Freeman (26078806),Royce Freeman,26078806,RB/FLEX,4600,JAX@HOU 01/01/2023 01:00PM ET,HOU,5.7
,,,,,,,,,,WR,Parris Campbell (26079108),Parris Campbell,26079108,WR/FLEX,4600,IND@NYG 01/01/2023 01:00PM ET,IND,8.53
,,,,,,,,,,RB,Mark Ingram II (26078804),Mark Ingram II,26078804,RB/FLEX,4600,NO@PHI 01/01/2023 01:00PM ET,NO,5.21
,,,,,,,,,,QB,P.J. Walker (26078689),P.J. Walker,26078689,QB,4600,CAR@TB 01/01/2023 01:00PM ET,CAR,7.52
,,,,,,,,,,WR,Jahan Dotson (26079110),Jahan Dotson,26079110,WR/FLEX,4600,CLE@WAS 01/01/2023 01:00PM ET,WAS,11.67
,,,,,,,,,,QB,Nick Mullens (26078688),Nick Mullens,26078688,QB,4600,MIN@GB 01/01/2023 04:25PM ET,MIN,1.02
,,,,,,,,,,WR,K.J. Osborn (26079112),K.J. Osborn,26079112,WR/FLEX,4600,MIN@GB 01/01/2023 04:25PM ET,MIN,8.2
,,,,,,,,,,TE,Tyler Higbee (26079552),Tyler Higbee,26079552,TE/FLEX,4600,LAR@LAC 01/01/2023 04:25PM ET,LAR,9.37
,,,,,,,,,,RB,Keaontay Ingram (26078808),Keaontay Ingram,26078808,RB/FLEX,4500,ARI@ATL 01/01/2023 01:00PM ET,ARI,1.58
,,,,,,,,,,WR,Chase Claypool (26079114),Chase Claypool,26079114,WR/FLEX,4500,CHI@DET 01/01/2023 01:00PM ET,CHI,7.78
,,,,,,,,,,TE,Cole Kmet (26079554),Cole Kmet,26079554,TE/FLEX,4500,CHI@DET 01/01/2023 01:00PM ET,CHI,8.06
,,,,,,,,,,RB,JaMycal Hasty (26078814),JaMycal Hasty,26078814,RB/FLEX,4500,JAX@HOU 01/01/2023 01:00PM ET,JAX,3.46
,,,,,,,,,,RB,Matt Breida (26078816),Matt Breida,26078816,RB/FLEX,4500,IND@NYG 01/01/2023 01:00PM ET,NYG,2.74
,,,,,,,,,,WR,Isaiah Hodgins (26079116),Isaiah Hodgins,26079116,WR/FLEX,4500,IND@NYG 01/01/2023 01:00PM ET,NYG,9.67
,,,,,,,,,,RB,Kareem Hunt (26078812),Kareem Hunt,26078812,RB/FLEX,4500,CLE@WAS 01/01/2023 01:00PM ET,CLE,8.01
,,,,,,,,,,RB,James Robinson (26078810),James Robinson,26078810,RB/FLEX,4500,NYJ@SEA 01/01/2023 04:05PM ET,NYJ,8.33
,,,,,,,,,,RB,Alexander Mattison (26078818),Alexander Mattison,26078818,RB/FLEX,4500,MIN@GB 01/01/2023 04:25PM ET,MIN,4.26
,,,,,,,,,,TE,Evan Engram (26079556),Evan Engram,26079556,TE/FLEX,4400,JAX@HOU 01/01/2023 01:00PM ET,JAX,11.49
,,,,,,,,,,RB,Chase Edmonds (26078826),Chase Edmonds,26078826,RB/FLEX,4400,DEN@KC 01/01/2023 01:00PM ET,DEN,5.4
,,,,,,,,,,RB,Kenneth Gainwell (26078822),Kenneth Gainwell,26078822,RB/FLEX,4400,NO@PHI 01/01/2023 01:00PM ET,PHI,5.27
,,,,,,,,,,WR,Curtis Samuel (26079118),Curtis Samuel,26079118,WR/FLEX,4400,CLE@WAS 01/01/2023 01:00PM ET,WAS,11.69
,,,,,,,,,,RB,Tyrion Davis-Price (26078824),Tyrion Davis-Price,26078824,RB/FLEX,4400,SF@LV 01/01/2023 04:05PM ET,SF,1.68
,,,,,,,,,,WR,Marquise Goodwin (26079120),Marquise Goodwin,26079120,WR/FLEX,4400,NYJ@SEA 01/01/2023 04:05PM ET,SEA,6.94
,,,,,,,,,,RB,Kyren Williams (26078820),Kyren Williams,26078820,RB/FLEX,4400,LAR@LAC 01/01/2023 04:25PM ET,LAR,3.74
,,,,,,,,,,WR,DJ Chark Jr. (26079122),DJ Chark Jr.,26079122,WR/FLEX,4300,CHI@DET 01/01/2023 01:00PM ET,DET,9.91
,,,,,,,,,,RB,Marlon Mack (26078830),Marlon Mack,26078830,RB/FLEX,4300,DEN@KC 01/01/2023 01:00PM ET,DEN,5.47
,,,,,,,,,,RB,Pierre Strong Jr. (26078832),Pierre Strong Jr.,26078832,RB/FLEX,4300,MIA@NE 01/01/2023 01:00PM ET,NE,2.09
,,,,,,,,,,WR,Richie James Jr. (26079124),Richie James Jr.,26079124,WR/FLEX,4300,IND@NYG 01/01/2023 01:00PM ET,NYG,7.66
,,,,,,,,,,TE,Darren Waller (26079558),Darren Waller,26079558,TE/FLEX,4300,SF@LV 01/01/2023 04:05PM ET,LV,9.01
,,,,,,,,,,RB,Travis Homer (26078828),Travis Homer,26078828,RB/FLEX,4300,NYJ@SEA 01/01/2023 04:05PM ET,SEA,4.41
,,,,,,,,,,RB,Corey Clement (26078836),Corey Clement,26078836,RB/FLEX,4200,ARI@ATL 01/01/2023 01:00PM ET,ARI,0.7
,,,,,,,,,,RB,Darrynton Evans (26078844),Darrynton Evans,26078844,RB/FLEX,4200,CHI@DET 01/01/2023 01:00PM ET,CHI,1.78
,,,,,,,,,,RB,Dare Ogunbowale (26078842),Dare Ogunbowale,26078842,RB/FLEX,4200,JAX@HOU 01/01/2023 01:00PM ET,HOU,2.36
,,,,,,,,,,WR,Chris Moore (26079128),Chris Moore,26079128,WR/FLEX,4200,JAX@HOU 01/01/2023 01:00PM ET,HOU,7.79
,,,,,,,,,,WR,Kadarius Toney (26079126),Kadarius Toney,26079126,WR/FLEX,4200,DEN@KC 01/01/2023 01:00PM ET,KC,5.11
,,,,,,,,,,RB,Raheem Blackshear (26078840),Raheem Blackshear,26078840,RB/FLEX,4200,CAR@TB 01/01/2023 01:00PM ET,CAR,3.91
,,,,,,,,,,RB,Jordan Mason (26078834),Jordan Mason,26078834,RB/FLEX,4200,SF@LV 01/01/2023 04:05PM ET,SF,1.55
,,,,,,,,,,RB,Zamir White (26078838),Zamir White,26078838,RB/FLEX,4200,SF@LV 01/01/2023 04:05PM ET,LV,0.51
