QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,RB,Brian Robinson Jr. (25582110),Brian Robinson Jr.,25582110,RB/FLEX,5300,WAS@NYG 12/04/2022 01:00PM ET,WAS,9.55
,,,,,,,,,,WR,Tyler Boyd (25582406),Tyler Boyd,25582406,WR/FLEX,5300,KC@CIN 12/04/2022 04:25PM ET,CIN,12.13
,,,,,,,,,,QB,Kenny Pickett (25582001),Kenny Pickett,25582001,QB,5200,PIT@ATL 12/04/2022 01:00PM ET,PIT,13.69
,,,,,,,,,,WR,Diontae Johnson (25582410),Diontae Johnson,25582410,WR/FLEX,5200,PIT@ATL 12/04/2022 01:00PM ET,PIT,10.07
,,,,,,,,,,QB,Russell Wilson (25582003),Russell Wilson,25582003,QB,5200,DEN@BAL 12/04/2022 01:00PM ET,DEN,14.46
,,,,,,,,,,WR,Christian Watson (25582412),Christian Watson,25582412,WR/FLEX,5200,GB@CHI 12/04/2022 01:00PM ET,GB,11.94
,,,,,,,,,,RB,James Robinson (25582114),James Robinson,25582114,RB/FLEX,5200,NYJ@MIN 12/04/2022 01:00PM ET,NYJ,9.06
,,,,,,,,,,TE,T.J. Hockenson (25582826),T.J. Hockenson,25582826,TE/FLEX,5200,NYJ@MIN 12/04/2022 01:00PM ET,MIN,12.7
,,,,,,,,,,RB,Antonio Gibson (25582116),Antonio Gibson,25582116,RB/FLEX,5200,WAS@NYG 12/04/2022 01:00PM ET,WAS,12.35
,,,,,,,,,,QB,Ryan Tannehill (25582002),Ryan Tannehill,25582002,QB,5200,TEN@PHI 12/04/2022 01:00PM ET,TEN,14.19
,,,,,,,,,,RB,Kyren Williams (25582118),Kyren Williams,25582118,RB/FLEX,5200,SEA@LAR 12/04/2022 04:05PM ET,LAR,5.32
,,,,,,,,,,WR,George Pickens (25582416),George Pickens,25582416,WR/FLEX,5100,PIT@ATL 12/04/2022 01:00PM ET,PIT,10.22
,,,,,,,,,,QB,Jordan Love (25582004),Jordan Love,25582004,QB,5100,GB@CHI 12/04/2022 01:00PM ET,GB,3.81
,,,,,,,,,,QB,Taylor Heinicke (25582005),Taylor Heinicke,25582005,QB,5100,WAS@NYG 12/04/2022 01:00PM ET,WAS,13.48
,,,,,,,,,,WR,Darius Slayton (25582414),Darius Slayton,25582414,WR/FLEX,5100,WAS@NYG 12/04/2022 01:00PM ET,NYG,8.66
,,,,,,,,,,RB,Kenneth Gainwell (25582120),Kenneth Gainwell,25582120,RB/FLEX,5100,TEN@PHI 12/04/2022 01:00PM ET,PHI,5.14
,,,,,,,,,,RB,Cam Akers (25582122),Cam Akers,25582122,RB/FLEX,5100,SEA@LAR 12/04/2022 04:05PM ET,LAR,4.02
,,,,,,,,,,QB,Desmond Ridder (25582008),Desmond Ridder,25582008,QB,5000,PIT@ATL 12/04/2022 01:00PM ET,ATL,0
,,,,,,,,,,QB,Brett Rypien (25582012),Brett Rypien,25582012,QB,5000,DEN@BAL 12/04/2022 01:00PM ET,DEN,8.9
,,,,,,,,,,RB,JaMycal Hasty (25582124),JaMycal Hasty,25582124,RB/FLEX,5000,JAX@DET 12/04/2022 01:00PM ET,JAX,4.09
,,,,,,,,,,QB,Davis Mills (25582010),Davis Mills,25582010,QB,5000,CLE@HOU 12/04/2022 01:00PM ET,HOU,13.36
,,,,,,,,,,QB,Kyle Allen (25582011),Kyle Allen,25582011,QB,5000,CLE@HOU 12/04/2022 01:00PM ET,HOU,11.8
,,,,,,,,,,WR,Brandin Cooks (25582420),Brandin Cooks,25582420,WR/FLEX,5000,CLE@HOU 12/04/2022 01:00PM ET,HOU,10.27
,,,,,,,,,,RB,Ty Johnson (25582126),Ty Johnson,25582126,RB/FLEX,5000,NYJ@MIN 12/04/2022 01:00PM ET,NYJ,1.89
,,,,,,,,,,WR,Adam Thielen (25582418),Adam Thielen,25582418,WR/FLEX,5000,NYJ@MIN 12/04/2022 01:00PM ET,MIN,11.76
,,,,,,,,,,QB,Carson Wentz (25582013),Carson Wentz,25582013,QB,5000,WAS@NYG 12/04/2022 01:00PM ET,WAS,18.91
,,,,,,,,,,QB,Gardner Minshew II (25582006),Gardner Minshew II,25582006,QB,5000,TEN@PHI 12/04/2022 01:00PM ET,PHI,0.82
,,,,,,,,,,TE,George Kittle (25582828),George Kittle,25582828,TE/FLEX,5000,MIA@SF 12/04/2022 04:05PM ET,SF,11.56
,,,,,,,,,,QB,Chad Henne (25582007),Chad Henne,25582007,QB,5000,KC@CIN 12/04/2022 04:25PM ET,KC,-0.15
,,,,,,,,,,QB,Brandon Allen (25582009),Brandon Allen,25582009,QB,5000,KC@CIN 12/04/2022 04:25PM ET,CIN,0.78
,,,,,,,,,,QB,Mitch Trubisky (25582020),Mitch Trubisky,25582020,QB,4900,PIT@ATL 12/04/2022 01:00PM ET,PIT,10.56
,,,,,,,,,,QB,Mason Rudolph (25582021),Mason Rudolph,25582021,QB,4900,PIT@ATL 12/04/2022 01:00PM ET,PIT,0
,,,,,,,,,,RB,Jaylen Warren (25582130),Jaylen Warren,25582130,RB/FLEX,4900,PIT@ATL 12/04/2022 01:00PM ET,PIT,4.87
,,,,,,,,,,QB,Tyler Huntley (25582014),Tyler Huntley,25582014,QB,4900,DEN@BAL 12/04/2022 01:00PM ET,BAL,0
,,,,,,,,,,QB,Trevor Siemian (25582027),Trevor Siemian,25582027,QB,4900,GB@CHI 12/04/2022 01:00PM ET,CHI,5.58
,,,,,,,,,,WR,Darnell Mooney (25582428),Darnell Mooney,25582428,WR/FLEX,4900,GB@CHI 12/04/2022 01:00PM ET,CHI,8.46
,,,,,,,,,,RB,Darrell Henderson Jr. (25582128),Darrell Henderson Jr.,25582128,RB/FLEX,4900,JAX@DET 12/04/2022 01:00PM ET,JAX,7.35
,,,,,,,,,,WR,Zay Jones (25582426),Zay Jones,25582426,WR/FLEX,4900,JAX@DET 12/04/2022 01:00PM ET,JAX,12.73
,,,,,,,,,,QB,Joshua Dobbs (25582015),Joshua Dobbs,25582015,QB,4900,CLE@HOU 12/04/2022 01:00PM ET,CLE,0
,,,,,,,,,,WR,Donovan Peoples-Jones (25582422),Donovan Peoples-Jones,25582422,WR/FLEX,4900,CLE@HOU 12/04/2022 01:00PM ET,CLE,9.68
,,,,,,,,,,QB,Nick Mullens (25582018),Nick Mullens,25582018,QB,4900,NYJ@MIN 12/04/2022 01:00PM ET,MIN,1.02
,,,,,,,,,,QB,Zach Wilson (25582023),Zach Wilson,25582023,QB,4900,NYJ@MIN 12/04/2022 01:00PM ET,NYJ,12.39
,,,,,,,,,,QB,Joe Flacco (25582024),Joe Flacco,25582024,QB,4900,NYJ@MIN 12/04/2022 01:00PM ET,NYJ,18.88
,,,,,,,,,,TE,Dallas Goedert (25582830),Dallas Goedert,25582830,TE/FLEX,4900,TEN@PHI 12/04/2022 01:00PM ET,PHI,13.04
,,,,,,,,,,QB,Drew Lock (25582016),Drew Lock,25582016,QB,4900,SEA@LAR 12/04/2022 04:05PM ET,SEA,0
,,,,,,,,,,QB,Bryce Perkins (25582025),Bryce Perkins,25582025,QB,4900,SEA@LAR 12/04/2022 04:05PM ET,LAR,5.71
,,,,,,,,,,QB,John Wolford (25582026),John Wolford,25582026,QB,4900,SEA@LAR 12/04/2022 04:05PM ET,LAR,10.78
,,,,,,,,,,QB,Brock Purdy (25582017),Brock Purdy,25582017,QB,4900,MIA@SF 12/04/2022 04:05PM ET,SF,0.65
,,,,,,,,,,WR,Kadarius Toney (25582424),Kadarius Toney,25582424,WR/FLEX,4900,KC@CIN 12/04/2022 04:25PM ET,KC,5.3
,,,,,,,,,,QB,Chase Daniel (25582019),Chase Daniel,25582019,QB,4900,LAC@LV 12/04/2022 04:25PM ET,LAC,0
,,,,,,,,,,QB,Jarrett Stidham (25582022),Jarrett Stidham,25582022,QB,4900,LAC@LV 12/04/2022 04:25PM ET,LV,0.96
,,,,,,,,,,QB,Nathan Peterman (25582034),Nathan Peterman,25582034,QB,4800,GB@CHI 12/04/2022 01:00PM ET,CHI,0
,,,,,,,,,,WR,Romeo Doubs (25582430),Romeo Doubs,25582430,WR/FLEX,4800,GB@CHI 12/04/2022 01:00PM ET,GB,8.94
,,,,,,,,,,QB,Nate Sudfeld (25582029),Nate Sudfeld,25582029,QB,4800,JAX@DET 12/04/2022 01:00PM ET,DET,0
,,,,,,,,,,QB,C.J. Beathard (25582030),C.J. Beathard,25582030,QB,4800,JAX@DET 12/04/2022 01:00PM ET,JAX,-0.1
,,,,,,,,,,RB,Kareem Hunt (25582132),Kareem Hunt,25582132,RB/FLEX,4800,CLE@HOU 12/04/2022 01:00PM ET,CLE,8.96
,,,,,,,,,,RB,Alexander Mattison (25582136),Alexander Mattison,25582136,RB/FLEX,4800,NYJ@MIN 12/04/2022 01:00PM ET,MIN,4.76
,,,,,,,,,,QB,Sam Howell (25582028),Sam Howell,25582028,QB,4800,WAS@NYG 12/04/2022 01:00PM ET,WAS,0
,,,,,,,,,,QB,Tyrod Taylor (25582031),Tyrod Taylor,25582031,QB,4800,WAS@NYG 12/04/2022 01:00PM ET,NYG,2.44
,,,,,,,,,,QB,Malik Willis (25582033),Malik Willis,25582033,QB,4800,TEN@PHI 12/04/2022 01:00PM ET,TEN,1.81
,,,,,,,,,,WR,Van Jefferson (25582432),Van Jefferson,25582432,WR/FLEX,4800,SEA@LAR 12/04/2022 04:05PM ET,LAR,6.14
,,,,,,,,,,QB,Teddy Bridgewater (25582032),Teddy Bridgewater,25582032,QB,4800,MIA@SF 12/04/2022 04:05PM ET,MIA,8.74
,,,,,,,,,,RB,Elijah Mitchell (25582134),Elijah Mitchell,25582134,RB/FLEX,4800,MIA@SF 12/04/2022 04:05PM ET,SF,6.52
,,,,,,,,,,RB,Tyler Allgeier (25582138),Tyler Allgeier,25582138,RB/FLEX,4700,PIT@ATL 12/04/2022 01:00PM ET,ATL,7.81
,,,,,,,,,,RB,Benny Snell Jr. (25582140),Benny Snell Jr.,25582140,RB/FLEX,4700,PIT@ATL 12/04/2022 01:00PM ET,PIT,1.26
,,,,,,,,,,WR,Drake London (25582434),Drake London,25582434,WR/FLEX,4700,PIT@ATL 12/04/2022 01:00PM ET,ATL,9.15
,,,,,,,,,,WR,Jameson Williams (25582436),Jameson Williams,25582436,WR/FLEX,4700,JAX@DET 12/04/2022 01:00PM ET,DET,0
,,,,,,,,,,RB,Eno Benjamin (25582150),Eno Benjamin,25582150,RB/FLEX,4600,CLE@HOU 12/04/2022 01:00PM ET,HOU,8.63
,,,,,,,,,,RB,Zonovan Knight (25582146),Zonovan Knight,25582146,RB/FLEX,4600,NYJ@MIN 12/04/2022 01:00PM ET,NYJ,13.3
,,,,,,,,,,RB,Dontrell Hilliard (25582148),Dontrell Hilliard,25582148,RB/FLEX,4600,TEN@PHI 12/04/2022 01:00PM ET,TEN,7.36
,,,,,,,,,,WR,Treylon Burks (25582440),Treylon Burks,25582440,WR/FLEX,4600,TEN@PHI 12/04/2022 01:00PM ET,TEN,9.66
,,,,,,,,,,RB,Travis Homer (25582142),Travis Homer,25582142,RB/FLEX,4600,SEA@LAR 12/04/2022 04:05PM ET,SEA,4.67
,,,,,,,,,,RB,Ameer Abdullah (25582144),Ameer Abdullah,25582144,RB/FLEX,4600,LAC@LV 12/04/2022 04:25PM ET,LV,3.63
,,,,,,,,,,WR,Mack Hollins (25582438),Mack Hollins,25582438,WR/FLEX,4600,LAC@LV 12/04/2022 04:25PM ET,LV,10.39
,,,,,,,,,,WR,Devin Duvernay (25582442),Devin Duvernay,25582442,WR/FLEX,4500,DEN@BAL 12/04/2022 01:00PM ET,BAL,9.17
,,,,,,,,,,WR,Curtis Samuel (25582444),Curtis Samuel,25582444,WR/FLEX,4500,WAS@NYG 12/04/2022 01:00PM ET,WAS,11.4
,,,,,,,,,,RB,Boston Scott (25582152),Boston Scott,25582152,RB/FLEX,4500,TEN@PHI 12/04/2022 01:00PM ET,PHI,2.27
,,,,,,,,,,RB,Jordan Mason (25582156),Jordan Mason,25582156,RB/FLEX,4500,MIA@SF 12/04/2022 04:05PM ET,SF,0.46
,,,,,,,,,,RB,Jerick McKinnon (25582154),Jerick McKinnon,25582154,RB/FLEX,4500,KC@CIN 12/04/2022 04:25PM ET,KC,6.61
,,,,,,,,,,TE,Darren Waller (25582832),Darren Waller,25582832,TE/FLEX,4500,LAC@LV 12/04/2022 04:25PM ET,LV,7.9
,,,,,,,,,,RB,Myles Gaskin (25582160),Myles Gaskin,25582160,RB/FLEX,4400,MIA@SF 12/04/2022 04:05PM ET,MIA,3.13
,,,,,,,,,,RB,Clyde Edwards-Helaire (25582158),Clyde Edwards-Helaire,25582158,RB/FLEX,4400,KC@CIN 12/04/2022 04:25PM ET,KC,9.83
,,,,,,,,,,RB,Ronald Jones II (25582162),Ronald Jones II,25582162,RB/FLEX,4400,KC@CIN 12/04/2022 04:25PM ET,KC,4.4
,,,,,,,,,,WR,Mecole Hardman (25582446),Mecole Hardman,25582446,WR/FLEX,4400,KC@CIN 12/04/2022 04:25PM ET,KC,11.72
,,,,,,,,,,TE,Gerald Everett (25582834),Gerald Everett,25582834,TE/FLEX,4400,LAC@LV 12/04/2022 04:25PM ET,LAC,9.02
,,,,,,,,,,TE,Pat Freiermuth (25582836),Pat Freiermuth,25582836,TE/FLEX,4300,PIT@ATL 12/04/2022 01:00PM ET,PIT,10.51
,,,,,,,,,,RB,Chase Edmonds (25582168),Chase Edmonds,25582168,RB/FLEX,4300,DEN@BAL 12/04/2022 01:00PM ET,DEN,5.21
,,,,,,,,,,RB,Matt Breida (25582164),Matt Breida,25582164,RB/FLEX,4300,WAS@NYG 12/04/2022 01:00PM ET,NYG,3.01
,,,,,,,,,,WR,Robert Woods (25582448),Robert Woods,25582448,WR/FLEX,4300,TEN@PHI 12/04/2022 01:00PM ET,TEN,6.56
,,,,,,,,,,RB,Trayveon Williams (25582166),Trayveon Williams,25582166,RB/FLEX,4300,KC@CIN 12/04/2022 04:25PM ET,CIN,1.97
,,,,,,,,,,RB,Darrynton Evans (25582174),Darrynton Evans,25582174,RB/FLEX,4200,GB@CHI 12/04/2022 01:00PM ET,CHI,2.57
,,,,,,,,,,WR,Randall Cobb (25582452),Randall Cobb,25582452,WR/FLEX,4200,GB@CHI 12/04/2022 01:00PM ET,GB,8.36
,,,,,,,,,,WR,Nico Collins (25582450),Nico Collins,25582450,WR/FLEX,4200,CLE@HOU 12/04/2022 01:00PM ET,HOU,9.4
,,,,,,,,,,RB,Gary Brightwell (25582172),Gary Brightwell,25582172,RB/FLEX,4200,WAS@NYG 12/04/2022 01:00PM ET,NYG,1.34
,,,,,,,,,,QB,Skylar Thompson (25582035),Skylar Thompson,25582035,QB,4200,MIA@SF 12/04/2022 04:05PM ET,MIA,2.38
,,,,,,,,,,RB,Sony Michel (25582170),Sony Michel,25582170,RB/FLEX,4200,LAC@LV 12/04/2022 04:25PM ET,LAC,2.49
,,,,,,,,,,RB,Marlon Mack (25582180),Marlon Mack,25582180,RB/FLEX,4100,DEN@BAL 12/04/2022 01:00PM ET,DEN,0.73
,,,,,,,,,,RB,Rex Burkhead (25582178),Rex Burkhead,25582178,RB/FLEX,4100,CLE@HOU 12/04/2022 01:00PM ET,HOU,5.34
