CPT,FLEX,FLEX,FLEX,FLEX,FLEX,,Instructions
,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,WR,DK Metcalf (24004830),DK Metcalf,24004830,FLEX,8400,DEN@SEA 09/12/2022 09:45PM ET,SEA,14.55
,,,,,,,WR,Jerry Jeudy (24004831),Jerry Jeudy,24004831,FLEX,8200,DEN@SEA 09/12/2022 09:45PM ET,DEN,8.5
,,,,,,,RB,Rashaad Penny (24004832),Rashaad Penny,24004832,FLEX,7800,DEN@SEA 09/12/2022 09:45PM ET,SEA,13.37
,,,,,,,TE,Albert Okwuegbunam (24004788),Albert Okwuegbunam,24004788,CPT,7500,DEN@SEA 09/12/2022 09:45PM ET,DEN,5.5
,,,,,,,RB,Melvin Gordon III (24004833),Melvin Gordon III,24004833,FLEX,7400,DEN@SEA 09/12/2022 09:45PM ET,DEN,12.94
,,,,,,,DST,Broncos  (24004789),Broncos ,24004789,CPT,7200,DEN@SEA 09/12/2022 09:45PM ET,DEN,7
,,,,,,,WR,Tyler Lockett (24004834),Tyler Lockett,24004834,FLEX,7000,DEN@SEA 09/12/2022 09:45PM ET,SEA,16.02
,,,,,,,WR,KJ Hamler (24004790),KJ Hamler,24004790,CPT,6600,DEN@SEA 09/12/2022 09:45PM ET,DEN,4.13
,,,,,,,K,Brandon McManus (24004791),Brandon McManus,24004791,CPT,6300,DEN@SEA 09/12/2022 09:45PM ET,DEN,7.59
,,,,,,,TE,Noah Fant (24004835),Noah Fant,24004835,FLEX,6200,DEN@SEA 09/12/2022 09:45PM ET,SEA,9.94
,,,,,,,QB,Sean Mannion (24004839),Sean Mannion,24004839,FLEX,6000,DEN@SEA 09/12/2022 09:45PM ET,SEA,12.96
,,,,,,,QB,Josh Johnson (24004836),Josh Johnson,24004836,FLEX,6000,DEN@SEA 09/12/2022 09:45PM ET,DEN,13.58
,,,,,,,QB,Drew Lock (24004838),Drew Lock,24004838,FLEX,6000,DEN@SEA 09/12/2022 09:45PM ET,SEA,9.15
,,,,,,,QB,Brett Rypien (24004837),Brett Rypien,24004837,FLEX,6000,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,K,Jason Myers (24004792),Jason Myers,24004792,CPT,6000,DEN@SEA 09/12/2022 09:45PM ET,SEA,6.12
,,,,,,,TE,Albert Okwuegbunam (24004840),Albert Okwuegbunam,24004840,FLEX,5000,DEN@SEA 09/12/2022 09:45PM ET,DEN,5.5
,,,,,,,DST,Broncos  (24004841),Broncos ,24004841,FLEX,4800,DEN@SEA 09/12/2022 09:45PM ET,DEN,7
,,,,,,,DST,Seahawks  (24004793),Seahawks ,24004793,CPT,4800,DEN@SEA 09/12/2022 09:45PM ET,SEA,5.59
,,,,,,,WR,KJ Hamler (24004842),KJ Hamler,24004842,FLEX,4400,DEN@SEA 09/12/2022 09:45PM ET,DEN,4.13
,,,,,,,K,Brandon McManus (24004843),Brandon McManus,24004843,FLEX,4200,DEN@SEA 09/12/2022 09:45PM ET,DEN,7.59
,,,,,,,WR,Marquise Goodwin (24004794),Marquise Goodwin,24004794,CPT,4200,DEN@SEA 09/12/2022 09:45PM ET,SEA,4.3
,,,,,,,K,Jason Myers (24004844),Jason Myers,24004844,FLEX,4000,DEN@SEA 09/12/2022 09:45PM ET,SEA,6.12
,,,,,,,RB,Kenneth Walker III (24004795),Kenneth Walker III,24004795,CPT,3300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,DST,Seahawks  (24004845),Seahawks ,24004845,FLEX,3200,DEN@SEA 09/12/2022 09:45PM ET,SEA,5.59
,,,,,,,WR,Marquise Goodwin (24004846),Marquise Goodwin,24004846,FLEX,2800,DEN@SEA 09/12/2022 09:45PM ET,SEA,4.3
,,,,,,,RB,Kenneth Walker III (24004847),Kenneth Walker III,24004847,FLEX,2200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,RB,Travis Homer (24004796),Travis Homer,24004796,CPT,2100,DEN@SEA 09/12/2022 09:45PM ET,SEA,4.41
,,,,,,,WR,Dee Eskridge (24004797),Dee Eskridge,24004797,CPT,1500,DEN@SEA 09/12/2022 09:45PM ET,SEA,2.83
,,,,,,,RB,Travis Homer (24004848),Travis Homer,24004848,FLEX,1400,DEN@SEA 09/12/2022 09:45PM ET,SEA,4.41
,,,,,,,TE,Will Dissly (24004798),Will Dissly,24004798,CPT,1200,DEN@SEA 09/12/2022 09:45PM ET,SEA,3.34
,,,,,,,WR,Dee Eskridge (24004849),Dee Eskridge,24004849,FLEX,1000,DEN@SEA 09/12/2022 09:45PM ET,SEA,2.83
,,,,,,,TE,Will Dissly (24004850),Will Dissly,24004850,FLEX,800,DEN@SEA 09/12/2022 09:45PM ET,SEA,3.34
,,,,,,,RB,DeeJay Dallas (24004799),DeeJay Dallas,24004799,CPT,600,DEN@SEA 09/12/2022 09:45PM ET,SEA,3.54
,,,,,,,RB,DeeJay Dallas (24004851),DeeJay Dallas,24004851,FLEX,400,DEN@SEA 09/12/2022 09:45PM ET,SEA,3.54
,,,,,,,TE,Tyler Ott (24004800),Tyler Ott,24004800,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,WR,Kendall Hinton (24004801),Kendall Hinton,24004801,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,2.41
,,,,,,,TE,Greg Dulcich (24004802),Greg Dulcich,24004802,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,TE,Dylan Parham (24004803),Dylan Parham,24004803,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,WR,J.J. Arcega-Whiteside (24004804),J.J. Arcega-Whiteside,24004804,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0.35
,,,,,,,WR,Bo Melton (24004805),Bo Melton,24004805,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,TE,Andrew Beck (24004806),Andrew Beck,24004806,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,WR,Montrell Washington (24004807),Montrell Washington,24004807,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,TE,Eric Saubert (24004808),Eric Saubert,24004808,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,1.1
,,,,,,,RB,Mike Boone (24004809),Mike Boone,24004809,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0.96
,,,,,,,RB,Josh Johnson (24004810),Josh Johnson,24004810,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,WR,Tim Patrick (24004811),Tim Patrick,24004811,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,9.78
,,,,,,,TE,Eric Tomlinson (24004812),Eric Tomlinson,24004812,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0.1
,,,,,,,RB,Damarea Crockett (24004813),Damarea Crockett,24004813,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0.06
,,,,,,,WR,Darrius Shepherd (24004814),Darrius Shepherd,24004814,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,RB,Devine Ozigbo (24004815),Devine Ozigbo,24004815,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0.47
,,,,,,,WR,Penny Hart (24004816),Penny Hart,24004816,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0.76
,,,,,,,WR,Vyncint Smith (24004817),Vyncint Smith,24004817,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,TE,Tyler Mabry (24004818),Tyler Mabry,24004818,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,WR,Cade Johnson (24004819),Cade Johnson,24004819,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,TE,Colby Parkinson (24004820),Colby Parkinson,24004820,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0.59
,,,,,,,WR,Cody Thompson (24004821),Cody Thompson,24004821,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,WR,Tyrie Cleveland (24004822),Tyrie Cleveland,24004822,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,WR,Jalen Virgil (24004823),Jalen Virgil,24004823,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,WR,Dareke Young (24004824),Dareke Young,24004824,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,RB,Darwin Thompson (24004825),Darwin Thompson,24004825,CPT,300,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,TE,Tyler Ott (24004854),Tyler Ott,24004854,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,WR,Kendall Hinton (24004865),Kendall Hinton,24004865,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,2.41
,,,,,,,TE,Greg Dulcich (24004863),Greg Dulcich,24004863,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,TE,Dylan Parham (24004855),Dylan Parham,24004855,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,WR,J.J. Arcega-Whiteside (24004874),J.J. Arcega-Whiteside,24004874,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0.35
,,,,,,,WR,Bo Melton (24004871),Bo Melton,24004871,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,TE,Andrew Beck (24004864),Andrew Beck,24004864,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,WR,Montrell Washington (24004862),Montrell Washington,24004862,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,TE,Eric Saubert (24004875),Eric Saubert,24004875,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,1.1
,,,,,,,RB,Mike Boone (24004876),Mike Boone,24004876,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0.96
,,,,,,,RB,Josh Johnson (24004860),Josh Johnson,24004860,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,WR,Tim Patrick (24004859),Tim Patrick,24004859,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,9.78
,,,,,,,TE,Eric Tomlinson (24004877),Eric Tomlinson,24004877,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0.1
,,,,,,,RB,Damarea Crockett (24004873),Damarea Crockett,24004873,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0.06
,,,,,,,WR,Darrius Shepherd (24004872),Darrius Shepherd,24004872,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,RB,Devine Ozigbo (24004866),Devine Ozigbo,24004866,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0.47
,,,,,,,WR,Penny Hart (24004858),Penny Hart,24004858,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0.76
,,,,,,,WR,Vyncint Smith (24004870),Vyncint Smith,24004870,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,TE,Tyler Mabry (24004867),Tyler Mabry,24004867,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,WR,Cade Johnson (24004852),Cade Johnson,24004852,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,TE,Colby Parkinson (24004856),Colby Parkinson,24004856,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0.59
,,,,,,,WR,Cody Thompson (24004857),Cody Thompson,24004857,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,WR,Tyrie Cleveland (24004868),Tyrie Cleveland,24004868,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,WR,Jalen Virgil (24004861),Jalen Virgil,24004861,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,DEN,0
,,,,,,,WR,Dareke Young (24004869),Dareke Young,24004869,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
,,,,,,,RB,Darwin Thompson (24004853),Darwin Thompson,24004853,FLEX,200,DEN@SEA 09/12/2022 09:45PM ET,SEA,0
