QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,RB,Ezekiel Elliott (26220821),Ezekiel Elliott,26220821,RB/FLEX,6300,DAL@WAS 01/08/2023 04:25PM ET,DAL,13.2
,,,,,,,,,,WR,Jerry Jeudy (26221141),Jerry Jeudy,26221141,WR/FLEX,6300,LAC@DEN 01/08/2023 04:25PM ET,DEN,13.28
,,,,,,,,,,WR,Chris Olave (26221143),Chris Olave,26221143,WR/FLEX,6200,CAR@NO 01/08/2023 01:00PM ET,NO,13.8
,,,,,,,,,,RB,Cam Akers (26220823),Cam Akers,26220823,RB/FLEX,6200,LAR@SEA 01/08/2023 04:25PM ET,LAR,9.54
,,,,,,,,,,WR,Michael Pittman Jr. (26221147),Michael Pittman Jr.,26221147,WR/FLEX,6100,HOU@IND 01/08/2023 01:00PM ET,IND,14.1
,,,,,,,,,,WR,DJ Moore (26221145),DJ Moore,26221145,WR/FLEX,6100,CAR@NO 01/08/2023 01:00PM ET,CAR,12.88
,,,,,,,,,,RB,Najee Harris (26220825),Najee Harris,26220825,RB/FLEX,6100,CLE@PIT 01/08/2023 01:00PM ET,PIT,13.34
,,,,,,,,,,RB,Raheem Mostert (26220827),Raheem Mostert,26220827,RB/FLEX,6000,NYJ@MIA 01/08/2023 01:00PM ET,MIA,11.15
,,,,,,,,,,WR,Amari Cooper (26221149),Amari Cooper,26221149,WR/FLEX,6000,CLE@PIT 01/08/2023 01:00PM ET,CLE,15.93
,,,,,,,,,,WR,Deebo Samuel (26221151),Deebo Samuel,26221151,WR/FLEX,6000,ARI@SF 01/08/2023 04:25PM ET,SF,14.08
,,,,,,,,,,TE,George Kittle (26221617),George Kittle,26221617,TE/FLEX,6000,ARI@SF 01/08/2023 04:25PM ET,SF,13.26
,,,,,,,,,,QB,Geno Smith (26220715),Geno Smith,26220715,QB,6000,LAR@SEA 01/08/2023 04:25PM ET,SEA,19.70
,,,,,,,,,,QB,Daniel Jones (26220716),Daniel Jones,26220716,QB,5900,NYG@PHI 01/08/2023 04:25PM ET,NYG,19.12
,,,,,,,,,,RB,Miles Sanders (26220829),Miles Sanders,26220829,RB/FLEX,5900,NYG@PHI 01/08/2023 04:25PM ET,PHI,14.02
,,,,,,,,,,WR,Terry McLaurin (26221153),Terry McLaurin,26221153,WR/FLEX,5900,DAL@WAS 01/08/2023 04:25PM ET,WAS,14.04
,,,,,,,,,,RB,Devin Singletary (26220831),Devin Singletary,26220831,RB/FLEX,5800,NE@BUF 01/08/2023 01:00PM ET,BUF,12.05
,,,,,,,,,,WR,Garrett Wilson (26221155),Garrett Wilson,26221155,WR/FLEX,5800,NYJ@MIA 01/08/2023 01:00PM ET,NYJ,12.99
,,,,,,,,,,TE,T.J. Hockenson (26221619),T.J. Hockenson,26221619,TE/FLEX,5700,MIN@CHI 01/08/2023 01:00PM ET,MIN,13.74
,,,,,,,,,,RB,J.K. Dobbins (26220833),J.K. Dobbins,26220833,RB/FLEX,5700,BAL@CIN 01/08/2023 01:00PM ET,BAL,10.9
,,,,,,,,,,QB,Brock Purdy (26220717),Brock Purdy,26220717,QB,5700,ARI@SF 01/08/2023 04:25PM ET,SF,11.30
,,,,,,,,,,RB,Tyler Allgeier (26220837),Tyler Allgeier,26220837,RB/FLEX,5600,TB@ATL 01/08/2023 01:00PM ET,ATL,9.93
,,,,,,,,,,QB,Deshaun Watson (26220718),Deshaun Watson,26220718,QB,5600,CLE@PIT 01/08/2023 01:00PM ET,CLE,14.20
,,,,,,,,,,RB,Brian Robinson Jr. (26220839),Brian Robinson Jr.,26220839,RB/FLEX,5600,DAL@WAS 01/08/2023 04:25PM ET,WAS,9.64
,,,,,,,,,,RB,Joshua Kelley (26220835),Joshua Kelley,26220835,RB/FLEX,5600,LAC@DEN 01/08/2023 04:25PM ET,LAC,5.12
,,,,,,,,,,RB,Leonard Fournette (26220841),Leonard Fournette,26220841,RB/FLEX,5500,TB@ATL 01/08/2023 01:00PM ET,TB,15.25
,,,,,,,,,,RB,Jeff Wilson Jr. (26220843),Jeff Wilson Jr.,26220843,RB/FLEX,5500,NYJ@MIA 01/08/2023 01:00PM ET,MIA,10.47
,,,,,,,,,,QB,Gardner Minshew II (26220719),Gardner Minshew II,26220719,QB,5500,NYG@PHI 01/08/2023 04:25PM ET,PHI,8.76
,,,,,,,,,,WR,Joshua Palmer (26221157),Joshua Palmer,26221157,WR/FLEX,5500,LAC@DEN 01/08/2023 04:25PM ET,LAC,11.03
,,,,,,,,,,RB,Rachaad White (26220849),Rachaad White,26220849,RB/FLEX,5400,TB@ATL 01/08/2023 01:00PM ET,TB,8.98
,,,,,,,,,,WR,Gabe Davis (26221159),Gabe Davis,26221159,WR/FLEX,5400,NE@BUF 01/08/2023 01:00PM ET,BUF,12.05
,,,,,,,,,,RB,Samaje Perine (26220845),Samaje Perine,26220845,RB/FLEX,5400,BAL@CIN 01/08/2023 01:00PM ET,CIN,9.46
,,,,,,,,,,TE,Mark Andrews (26221621),Mark Andrews,26221621,TE/FLEX,5400,BAL@CIN 01/08/2023 01:00PM ET,BAL,13.3
,,,,,,,,,,QB,Russell Wilson (26220720),Russell Wilson,26220720,QB,5400,LAC@DEN 01/08/2023 04:25PM ET,DEN,15.55
,,,,,,,,,,RB,Latavius Murray (26220847),Latavius Murray,26220847,RB/FLEX,5400,LAC@DEN 01/08/2023 04:25PM ET,DEN,11.53
,,,,,,,,,,RB,Cordarrelle Patterson (26220851),Cordarrelle Patterson,26220851,RB/FLEX,5300,TB@ATL 01/08/2023 01:00PM ET,ATL,12.65
,,,,,,,,,,RB,Damien Harris (26220853),Damien Harris,26220853,RB/FLEX,5300,NE@BUF 01/08/2023 01:00PM ET,NE,8.47
,,,,,,,,,,QB,Mike White (26220721),Mike White,26220721,QB,5300,NYJ@MIA 01/08/2023 01:00PM ET,NYJ,16.90
,,,,,,,,,,QB,Sam Darnold (26220722),Sam Darnold,26220722,QB,5300,CAR@NO 01/08/2023 01:00PM ET,CAR,18.28
,,,,,,,,,,WR,Marquise Brown (26221161),Marquise Brown,26221161,WR/FLEX,5300,ARI@SF 01/08/2023 04:25PM ET,ARI,14.3
,,,,,,,,,,RB,Zack Moss (26220855),Zack Moss,26220855,RB/FLEX,5200,HOU@IND 01/08/2023 01:00PM ET,IND,3.7
,,,,,,,,,,RB,D'Onta Foreman (26220857),D'Onta Foreman,26220857,RB/FLEX,5200,CAR@NO 01/08/2023 01:00PM ET,CAR,8.7
,,,,,,,,,,WR,Diontae Johnson (26221163),Diontae Johnson,26221163,WR/FLEX,5200,CLE@PIT 01/08/2023 01:00PM ET,PIT,10.81
,,,,,,,,,,QB,Cooper Rush (26220723),Cooper Rush,26220723,QB,5200,DAL@WAS 01/08/2023 04:25PM ET,DAL,7.46
,,,,,,,,,,QB,Baker Mayfield (26220724),Baker Mayfield,26220724,QB,5200,LAR@SEA 01/08/2023 04:25PM ET,LAR,11.36
,,,,,,,,,,WR,Jakobi Meyers (26221165),Jakobi Meyers,26221165,WR/FLEX,5100,NE@BUF 01/08/2023 01:00PM ET,NE,13.32
,,,,,,,,,,RB,Alexander Mattison (26220861),Alexander Mattison,26220861,RB/FLEX,5100,MIN@CHI 01/08/2023 01:00PM ET,MIN,4.34
,,,,,,,,,,RB,Zonovan Knight (26220859),Zonovan Knight,26220859,RB/FLEX,5100,NYJ@MIA 01/08/2023 01:00PM ET,NYJ,9.47
,,,,,,,,,,QB,Tyrod Taylor (26220727),Tyrod Taylor,26220727,QB,5100,NYG@PHI 01/08/2023 04:25PM ET,NYG,4.44
,,,,,,,,,,QB,Taylor Heinicke (26220725),Taylor Heinicke,26220725,QB,5100,DAL@WAS 01/08/2023 04:25PM ET,WAS,14.11
,,,,,,,,,,QB,Carson Wentz (26220726),Carson Wentz,26220726,QB,5100,DAL@WAS 01/08/2023 04:25PM ET,WAS,16.48
,,,,,,,,,,QB,Mac Jones (26220732),Mac Jones,26220732,QB,5000,NE@BUF 01/08/2023 01:00PM ET,NE,12.99
,,,,,,,,,,RB,James Cook (26220865),James Cook,26220865,RB/FLEX,5000,NE@BUF 01/08/2023 01:00PM ET,BUF,6.64
,,,,,,,,,,WR,Adam Thielen (26221169),Adam Thielen,26221169,WR/FLEX,5000,MIN@CHI 01/08/2023 01:00PM ET,MIN,10.68
,,,,,,,,,,QB,Sam Ehlinger (26220730),Sam Ehlinger,26220730,QB,5000,HOU@IND 01/08/2023 01:00PM ET,IND,7.72
,,,,,,,,,,QB,Davis Mills (26220731),Davis Mills,26220731,QB,5000,HOU@IND 01/08/2023 01:00PM ET,HOU,12.93
,,,,,,,,,,RB,Chuba Hubbard (26220867),Chuba Hubbard,26220867,RB/FLEX,5000,CAR@NO 01/08/2023 01:00PM ET,CAR,6.06
,,,,,,,,,,RB,Matt Breida (26220871),Matt Breida,26220871,RB/FLEX,5000,NYG@PHI 01/08/2023 04:25PM ET,NYG,3.05
,,,,,,,,,,QB,Jacoby Brissett (26220729),Jacoby Brissett,26220729,QB,5000,CLE@PIT 01/08/2023 01:00PM ET,CLE,12.11
,,,,,,,,,,QB,Kenny Pickett (26220733),Kenny Pickett,26220733,QB,5000,CLE@PIT 01/08/2023 01:00PM ET,PIT,12.41
,,,,,,,,,,WR,George Pickens (26221167),George Pickens,26221167,WR/FLEX,5000,CLE@PIT 01/08/2023 01:00PM ET,PIT,9.58
,,,,,,,,,,RB,Antonio Gibson (26220869),Antonio Gibson,26220869,RB/FLEX,5000,DAL@WAS 01/08/2023 04:25PM ET,WAS,11.06
,,,,,,,,,,QB,Chase Daniel (26220728),Chase Daniel,26220728,QB,5000,LAC@DEN 01/08/2023 04:25PM ET,LAC,0.36
,,,,,,,,,,RB,Jordan Mason (26220863),Jordan Mason,26220863,RB/FLEX,5000,ARI@SF 01/08/2023 04:25PM ET,SF,1.93
,,,,,,,,,,QB,Blaine Gabbert (26220739),Blaine Gabbert,26220739,QB,4900,TB@ATL 01/08/2023 01:00PM ET,TB,0
,,,,,,,,,,QB,Desmond Ridder (26220745),Desmond Ridder,26220745,QB,4900,TB@ATL 01/08/2023 01:00PM ET,ATL,7.95
,,,,,,,,,,WR,Drake London (26221171),Drake London,26221171,WR/FLEX,4900,TB@ATL 01/08/2023 01:00PM ET,ATL,10.22
,,,,,,,,,,QB,Case Keenum (26220734),Case Keenum,26220734,QB,4900,NE@BUF 01/08/2023 01:00PM ET,BUF,0.16
,,,,,,,,,,QB,Tyler Huntley (26220741),Tyler Huntley,26220741,QB,4900,BAL@CIN 01/08/2023 01:00PM ET,BAL,8.84
,,,,,,,,,,QB,Matt Ryan (26220737),Matt Ryan,26220737,QB,4900,HOU@IND 01/08/2023 01:00PM ET,IND,15.19
,,,,,,,,,,RB,Deon Jackson (26220873),Deon Jackson,26220873,RB/FLEX,4900,HOU@IND 01/08/2023 01:00PM ET,IND,4.57
,,,,,,,,,,QB,Teddy Bridgewater (26220735),Teddy Bridgewater,26220735,QB,4900,NYJ@MIA 01/08/2023 01:00PM ET,MIA,9.00
,,,,,,,,,,TE,Dallas Goedert (26221623),Dallas Goedert,26221623,TE/FLEX,4900,NYG@PHI 01/08/2023 04:25PM ET,PHI,12.24
,,,,,,,,,,QB,Sam Howell (26220738),Sam Howell,26220738,QB,4900,DAL@WAS 01/08/2023 04:25PM ET,WAS,0
,,,,,,,,,,QB,Brett Rypien (26220736),Brett Rypien,26220736,QB,4900,LAC@DEN 01/08/2023 04:25PM ET,DEN,5.76
,,,,,,,,,,QB,Colt McCoy (26220742),Colt McCoy,26220742,QB,4900,ARI@SF 01/08/2023 04:25PM ET,ARI,8.95
,,,,,,,,,,QB,Trace McSorley (26220743),Trace McSorley,26220743,QB,4900,ARI@SF 01/08/2023 04:25PM ET,ARI,2.82
,,,,,,,,,,QB,David Blough (26220744),David Blough,26220744,QB,4900,ARI@SF 01/08/2023 04:25PM ET,ARI,13.58
,,,,,,,,,,RB,Corey Clement (26220875),Corey Clement,26220875,RB/FLEX,4900,ARI@SF 01/08/2023 04:25PM ET,ARI,1.01
,,,,,,,,,,QB,John Wolford (26220740),John Wolford,26220740,QB,4900,LAR@SEA 01/08/2023 04:25PM ET,LAR,6.27
,,,,,,,,,,QB,Nathan Peterman (26220753),Nathan Peterman,26220753,QB,4800,MIN@CHI 01/08/2023 01:00PM ET,CHI,0
,,,,,,,,,,QB,Brandon Allen (26220746),Brandon Allen,26220746,QB,4800,BAL@CIN 01/08/2023 01:00PM ET,CIN,0.78
,,,,,,,,,,QB,Nick Foles (26220747),Nick Foles,26220747,QB,4800,HOU@IND 01/08/2023 01:00PM ET,IND,1.92
,,,,,,,,,,QB,Kyle Allen (26220757),Kyle Allen,26220757,QB,4800,HOU@IND 01/08/2023 01:00PM ET,HOU,10.47
,,,,,,,,,,QB,Jeff Driskel (26220758),Jeff Driskel,26220758,QB,4800,HOU@IND 01/08/2023 01:00PM ET,HOU,2.67
,,,,,,,,,,WR,Brandin Cooks (26221175),Brandin Cooks,26221175,WR/FLEX,4800,HOU@IND 01/08/2023 01:00PM ET,HOU,10.33
,,,,,,,,,,QB,Skylar Thompson (26220752),Skylar Thompson,26220752,QB,4800,NYJ@MIA 01/08/2023 01:00PM ET,MIA,2.68
,,,,,,,,,,QB,Joe Flacco (26220754),Joe Flacco,26220754,QB,4800,NYJ@MIA 01/08/2023 01:00PM ET,NYJ,13.92
,,,,,,,,,,QB,Chris Streveler (26220755),Chris Streveler,26220755,QB,4800,NYJ@MIA 01/08/2023 01:00PM ET,NYJ,4.5
,,,,,,,,,,QB,Zach Wilson (26220756),Zach Wilson,26220756,QB,4800,NYJ@MIA 01/08/2023 01:00PM ET,NYJ,12.55
,,,,,,,,,,QB,Jameis Winston (26220748),Jameis Winston,26220748,QB,4800,CAR@NO 01/08/2023 01:00PM ET,NO,17.31
,,,,,,,,,,QB,Taysom Hill (26220749),Taysom Hill,26220749,QB,4800,CAR@NO 01/08/2023 01:00PM ET,NO,9.69
,,,,,,,,,,QB,Andy Dalton (26220759),Andy Dalton,26220759,QB,4800,CAR@NO 01/08/2023 01:00PM ET,NO,13.55
,,,,,,,,,,QB,Mitch Trubisky (26220751),Mitch Trubisky,26220751,QB,4800,CLE@PIT 01/08/2023 01:00PM ET,PIT,11.27
,,,,,,,,,,RB,Isaiah Spiller (26220877),Isaiah Spiller,26220877,RB/FLEX,4800,LAC@DEN 01/08/2023 04:25PM ET,LAC,1.4
,,,,,,,,,,WR,Courtland Sutton (26221173),Courtland Sutton,26221173,WR/FLEX,4800,LAC@DEN 01/08/2023 04:25PM ET,DEN,10.72
,,,,,,,,,,QB,Josh Johnson (26220750),Josh Johnson,26220750,QB,4800,ARI@SF 01/08/2023 04:25PM ET,SF,0.7
,,,,,,,,,,RB,Keaontay Ingram (26220879),Keaontay Ingram,26220879,RB/FLEX,4800,ARI@SF 01/08/2023 04:25PM ET,ARI,1.44
,,,,,,,,,,RB,Ke'Shawn Vaughn (26220883),Ke'Shawn Vaughn,26220883,RB/FLEX,4700,TB@ATL 01/08/2023 01:00PM ET,TB,0.34
,,,,,,,,,,WR,K.J. Osborn (26221177),K.J. Osborn,26221177,WR/FLEX,4700,MIN@CHI 01/08/2023 01:00PM ET,MIN,8.87
,,,,,,,,,,RB,Kareem Hunt (26220885),Kareem Hunt,26220885,RB/FLEX,4700,CLE@PIT 01/08/2023 01:00PM ET,CLE,7.56
,,,,,,,,,,WR,Donovan Peoples-Jones (26221179),Donovan Peoples-Jones,26221179,WR/FLEX,4700,CLE@PIT 01/08/2023 01:00PM ET,CLE,10.31
,,,,,,,,,,RB,Malik Davis (26220881),Malik Davis,26220881,RB/FLEX,4700,DAL@WAS 01/08/2023 04:25PM ET,DAL,2.96
,,,,,,,,,,QB,Drew Lock (26220760),Drew Lock,26220760,QB,4700,LAR@SEA 01/08/2023 04:25PM ET,SEA,0
,,,,,,,,,,QB,Logan Woodside (26220761),Logan Woodside,26220761,QB,4600,TB@ATL 01/08/2023 01:00PM ET,ATL,0
,,,,,,,,,,QB,Kyle Trask (26220765),Kyle Trask,26220765,QB,4600,TB@ATL 01/08/2023 01:00PM ET,TB,0
,,,,,,,,,,RB,Giovani Bernard (26220893),Giovani Bernard,26220893,RB/FLEX,4600,TB@ATL 01/08/2023 01:00PM ET,TB,0
,,,,,,,,,,QB,Bailey Zappe (26220764),Bailey Zappe,26220764,QB,4600,NE@BUF 01/08/2023 01:00PM ET,NE,12.16
,,,,,,,,,,QB,Nick Mullens (26220762),Nick Mullens,26220762,QB,4600,MIN@CHI 01/08/2023 01:00PM ET,MIN,2.77
,,,,,,,,,,RB,Khalil Herbert (26220889),Khalil Herbert,26220889,RB/FLEX,4600,MIN@CHI 01/08/2023 01:00PM ET,CHI,9.58
,,,,,,,,,,TE,Cole Kmet (26221625),Cole Kmet,26221625,TE/FLEX,4600,MIN@CHI 01/08/2023 01:00PM ET,CHI,8.22
,,,,,,,,,,WR,Tyler Boyd (26221181),Tyler Boyd,26221181,WR/FLEX,4600,BAL@CIN 01/08/2023 01:00PM ET,CIN,10.87
,,,,,,,,,,RB,Michael Carter (26220891),Michael Carter,26220891,RB/FLEX,4600,NYJ@MIA 01/08/2023 01:00PM ET,NYJ,8.3
,,,,,,,,,,QB,P.J. Walker (26220763),P.J. Walker,26220763,QB,4600,CAR@NO 01/08/2023 01:00PM ET,CAR,7.52
,,,,,,,,,,WR,Darius Slayton (26221183),Darius Slayton,26221183,WR/FLEX,4600,NYG@PHI 01/08/2023 04:25PM ET,NYG,8.63
,,,,,,,,,,RB,Tyrion Davis-Price (26220887),Tyrion Davis-Price,26220887,RB/FLEX,4600,ARI@SF 01/08/2023 04:25PM ET,SF,1.44
,,,,,,,,,,RB,Gus Edwards (26220899),Gus Edwards,26220899,RB/FLEX,4500,BAL@CIN 01/08/2023 01:00PM ET,BAL,7.34
,,,,,,,,,,QB,Davis Webb (26220766),Davis Webb,26220766,QB,4500,NYG@PHI 01/08/2023 04:25PM ET,NYG,0
,,,,,,,,,,WR,Isaiah Hodgins (26221187),Isaiah Hodgins,26221187,WR/FLEX,4500,NYG@PHI 01/08/2023 04:25PM ET,NYG,10.12
,,,,,,,,,,WR,Jahan Dotson (26221185),Jahan Dotson,26221185,WR/FLEX,4500,DAL@WAS 01/08/2023 04:25PM ET,WAS,11.22
,,,,,,,,,,TE,Dalton Schultz (26221627),Dalton Schultz,26221627,TE/FLEX,4500,DAL@WAS 01/08/2023 04:25PM ET,DAL,9.74
,,,,,,,,,,RB,Chase Edmonds (26220895),Chase Edmonds,26220895,RB/FLEX,4500,LAC@DEN 01/08/2023 04:25PM ET,DEN,5.81
,,,,,,,,,,RB,Larry Rountree III (26220897),Larry Rountree III,26220897,RB/FLEX,4500,LAC@DEN 01/08/2023 04:25PM ET,LAC,1.27
,,,,,,,,,,WR,Russell Gage (26221189),Russell Gage,26221189,WR/FLEX,4400,TB@ATL 01/08/2023 01:00PM ET,TB,9.51
,,,,,,,,,,RB,Chris Evans (26220913),Chris Evans,26220913,RB/FLEX,4400,BAL@CIN 01/08/2023 01:00PM ET,CIN,1.07
,,,,,,,,,,RB,Royce Freeman (26220907),Royce Freeman,26220907,RB/FLEX,4400,HOU@IND 01/08/2023 01:00PM ET,HOU,6.1
,,,,,,,,,,RB,Rex Burkhead (26220909),Rex Burkhead,26220909,RB/FLEX,4400,HOU@IND 01/08/2023 01:00PM ET,HOU,5.09
,,,,,,,,,,RB,James Robinson (26220905),James Robinson,26220905,RB/FLEX,4400,NYJ@MIA 01/08/2023 01:00PM ET,NYJ,8.33
,,,,,,,,,,RB,Mark Ingram II (26220901),Mark Ingram II,26220901,RB/FLEX,4400,CAR@NO 01/08/2023 01:00PM ET,NO,5.21
,,,,,,,,,,RB,Gary Brightwell (26220911),Gary Brightwell,26220911,RB/FLEX,4400,NYG@PHI 01/08/2023 04:25PM ET,NYG,1.36
,,,,,,,,,,WR,Richie James Jr. (26221191),Richie James Jr.,26221191,WR/FLEX,4400,NYG@PHI 01/08/2023 04:25PM ET,NYG,8.47
,,,,,,,,,,RB,Jaylen Warren (26220903),Jaylen Warren,26220903,RB/FLEX,4400,CLE@PIT 01/08/2023 01:00PM ET,PIT,5.73
,,,,,,,,,,TE,Tyler Higbee (26221629),Tyler Higbee,26221629,TE/FLEX,4400,LAR@SEA 01/08/2023 04:25PM ET,LAR,9.04
,,,,,,,,,,WR,Chase Claypool (26221195),Chase Claypool,26221195,WR/FLEX,4300,MIN@CHI 01/08/2023 01:00PM ET,CHI,7.22
,,,,,,,,,,WR,Parris Campbell (26221193),Parris Campbell,26221193,WR/FLEX,4300,HOU@IND 01/08/2023 01:00PM ET,IND,8.52
